row_id,player_id,age,position,team,opponent,minutes_played,points,rebounds,assists,steals,blocks,turnovers,fg_pct,three_pct,ft_pct,plus_minus,efficiency,game_location,rest_days,target
8436,1245,30,PG,CHA,CHI,22.4,17,4,6,0,2,2,34.2,36.2,79.7,3,27,Home,1,1
4936,1024,22,C,PHX,POR,36.8,19,11,3,0,1,3,39.9,45.8,65.7,7,31,Away,2,1
3936,1159,27,PG,TOR,BKN,24.6,10,4,7,0,0,1,53.9,44.7,62.8,-13,20,Away,2,0
7654,1224,23,C,BKN,NYK,34.7,16,10,2,0,1,3,56.8,34.3,91.1,8,26,Home,2,1
2385,1442,24,SG,PHI,BOS,19.8,10,5,3,1,1,3,49.6,41.6,80.5,4,17,Away,4,0
116,1337,23,SG,TOR,HOU,19.5,11,1,1,1,0,1,43.5,39.1,72.9,2,13,Away,2,0
7843,1387,35,C,SAC,MIN,31.0,16,11,3,0,2,3,41.2,46.4,85.3,7,29,Away,3,1
8978,1269,25,PF,DET,BKN,26.6,15,6,2,1,1,1,40.5,30.1,69.8,-7,24,Away,1,0
3120,1352,29,PF,HOU,MIA,32.1,13,8,2,0,0,0,52.9,34.7,68.0,0,23,Away,2,1
4259,1141,23,PF,PHI,DAL,19.8,8,8,0,2,0,2,42.5,34.8,76.7,0,16,Home,3,0
5405,1077,24,SF,NOP,GSW,19.9,13,2,3,0,0,2,48.0,44.5,78.4,-19,16,Away,2,0
7053,1189,24,C,DET,IND,34.5,18,11,1,1,1,2,50.0,32.4,77.2,-24,30,Home,1,1
2820,1413,26,PG,CHA,OKC,37.5,24,1,8,0,0,2,36.2,44.3,83.6,11,31,Home,1,1
3823,1197,29,PF,PHX,POR,15.6,7,7,3,1,1,1,57.0,36.0,82.4,-11,18,Home,5,0
8149,1412,22,SG,BKN,POR,28.9,16,4,4,0,0,2,52.1,29.7,77.4,-3,22,Home,1,0
4700,1413,27,C,POR,UTA,32.7,21,8,1,0,3,3,51.9,30.4,69.5,8,30,Away,2,1
7847,1403,26,SF,CHI,OKC,15.9,11,3,0,0,1,1,38.6,28.3,80.5,5,14,Home,0,0
3803,1318,33,SF,ATL,PHX,35.4,16,6,1,1,1,3,42.4,47.1,77.3,6,22,Away,1,0
3537,1336,25,PF,MIN,PHI,36.0,19,10,0,1,1,3,43.4,34.1,68.1,3,28,Home,1,1
3826,1123,24,SG,MIL,DEN,23.8,15,4,1,0,0,3,44.1,31.9,93.1,-9,17,Away,2,0
7377,1236,28,PG,IND,CHA,37.7,19,4,6,1,0,3,51.2,30.3,86.9,3,27,Home,2,1
7310,1470,23,C,SAS,TOR,30.9,11,10,3,1,2,1,54.4,28.5,70.3,-5,26,Away,1,1
4811,1373,26,PG,BOS,PHX,18.0,3,2,4,1,0,0,44.7,37.3,88.0,18,10,Away,0,0
1947,1148,32,PG,TOR,DEN,22.8,11,4,6,0,1,2,53.9,28.1,63.8,-11,20,Away,0,0
6308,1151,29,PG,NOP,IND,21.4,17,0,4,1,0,2,32.8,35.1,90.3,-4,20,Home,2,0
5747,1382,22,SG,CLE,BKN,19.8,9,3,3,1,0,2,41.6,45.3,78.3,-2,14,Away,1,0
5336,1287,33,PF,MEM,WAS,25.0,13,5,1,1,1,1,56.0,28.0,70.5,-2,20,Home,1,0
3489,1068,26,SF,MEM,TOR,28.6,20,8,1,1,1,3,52.1,45.1,74.1,2,28,Away,1,1
1611,1442,32,SG,LAC,MEM,28.7,13,4,1,2,1,2,41.3,36.1,68.1,-2,19,Away,1,0
5688,1313,26,PG,SAS,DEN,22.4,7,1,7,1,0,2,48.0,36.3,76.6,8,14,Away,2,0
4678,1474,26,PF,MIA,POR,23.4,12,10,1,0,0,0,50.6,29.2,68.1,-5,23,Away,1,0
4960,1383,24,SG,CHA,LAL,26.4,16,5,2,1,0,0,45.9,32.6,93.1,-5,24,Away,2,1
7605,1287,25,PG,HOU,OKC,23.5,13,5,5,0,0,1,38.8,42.1,74.1,-8,22,Away,1,0
4762,1386,27,PG,GSW,TOR,17.7,11,2,4,1,2,3,40.4,43.6,86.5,7,17,Home,1,0
2195,1250,27,PF,NOP,OKC,25.0,12,5,0,0,0,2,42.1,37.8,76.0,-9,15,Away,3,0
6630,1139,24,SG,NYK,SAC,17.3,11,1,2,2,0,1,57.5,40.3,77.4,-13,15,Home,4,0
5114,1459,22,C,MEM,SAC,34.3,15,12,1,1,2,2,53.8,24.7,87.2,-8,29,Away,1,1
558,1169,29,SG,MEM,DEN,15.7,11,0,0,1,0,0,54.4,37.0,74.3,4,12,Away,2,0
8615,1301,24,PF,POR,MIA,16.2,3,3,2,0,1,2,45.8,45.7,77.4,-5,7,Home,1,0
7479,1057,29,SG,LAC,WAS,26.5,17,5,1,1,1,2,50.4,46.3,81.7,-16,23,Home,4,1
1208,1473,30,PF,MIN,DAL,41.0,19,8,2,2,1,2,38.4,44.6,74.2,7,30,Away,1,1
5667,1102,28,C,CLE,PHX,14.5,6,1,0,0,1,2,56.7,26.5,79.2,-8,6,Home,2,0
8603,1178,23,SG,CLE,WAS,30.0,20,6,0,2,0,3,56.6,42.7,77.4,12,25,Home,2,1
1511,1242,24,SF,UTA,WAS,15.9,4,3,3,1,0,2,47.1,31.8,84.4,-2,9,Away,2,0
3830,1089,29,SG,DAL,BKN,18.1,8,6,0,0,1,1,56.4,42.2,73.3,-5,14,Away,3,0
3733,1019,25,C,CHA,DAL,21.9,11,8,0,1,0,0,58.7,33.7,63.0,12,20,Away,1,0
6399,1386,24,PG,MIA,BKN,31.0,18,6,7,2,0,1,45.8,33.4,77.3,-5,32,Away,4,1
3212,1225,23,SG,LAC,MIL,20.2,15,4,3,0,0,1,54.5,37.8,82.1,0,21,Home,1,0
3631,1149,29,SG,ORL,TOR,36.9,25,4,5,1,0,2,44.3,42.3,84.1,3,33,Home,2,1
8142,1382,27,SG,MEM,MIL,17.1,13,1,5,0,1,2,48.1,43.2,72.6,-7,18,Home,1,0
6702,1182,32,PF,ATL,PHX,32.1,20,9,2,1,1,2,49.9,27.7,73.4,6,31,Home,2,0
267,1051,27,SF,CLE,DAL,24.8,13,4,2,1,0,1,55.3,36.7,81.8,14,19,Home,1,0
1141,1399,26,PG,LAL,BKN,25.0,20,0,4,1,0,2,47.7,37.0,76.1,6,23,Away,2,1
3163,1452,27,PF,LAL,TOR,17.9,13,5,2,0,1,2,59.3,37.2,82.8,-2,19,Home,3,0
8414,1043,22,SF,DEN,BOS,35.6,19,5,7,2,0,1,50.7,25.8,77.1,10,32,Away,2,1
3731,1380,26,PG,CLE,MIN,19.0,14,2,4,1,1,2,54.3,36.6,76.7,10,20,Away,2,0
1910,1216,24,PG,PHX,LAL,11.0,3,2,2,0,0,1,50.2,42.0,78.7,-2,6,Home,3,0
5877,1056,29,SG,CHA,MIA,24.9,14,2,3,0,0,3,58.5,26.3,87.0,-5,16,Away,1,0
2661,1239,26,C,NYK,CHI,26.6,14,6,3,2,2,2,46.6,23.1,63.4,-6,25,Away,3,1
657,1099,19,PG,POR,PHI,23.0,13,5,5,0,0,2,59.8,32.3,74.5,14,21,Away,1,1
6943,1105,27,SG,PHX,CHI,30.8,19,1,3,1,0,1,47.5,35.6,61.0,3,23,Home,4,1
6297,1205,30,SF,NYK,NOP,29.8,16,6,3,2,1,2,51.6,29.2,76.4,-10,26,Home,1,1
999,1223,24,SG,DEN,POR,24.4,12,6,7,1,0,0,39.5,45.1,91.0,3,26,Home,3,1
5968,1107,28,PG,MEM,DET,32.4,15,3,7,2,1,5,38.7,34.0,89.3,6,23,Home,4,0
2835,1288,27,PF,MIA,DET,33.8,23,12,0,1,2,1,58.3,43.3,78.4,5,37,Home,4,1
8247,1357,24,C,DEN,MIA,20.6,13,5,1,0,0,1,47.4,15.0,68.8,-5,18,Away,1,0
1238,1201,25,PG,WAS,PHI,23.6,18,3,6,0,0,4,45.8,38.7,84.8,-16,23,Home,2,0
8152,1007,25,C,IND,POR,31.8,18,12,3,1,2,1,47.8,25.0,78.1,-7,35,Home,2,1
6367,1028,28,PF,ORL,WAS,20.5,12,2,2,2,1,1,48.0,29.7,67.1,3,18,Home,0,1
7716,1242,25,PG,NYK,BKN,25.8,15,0,7,1,0,1,41.3,38.1,71.0,-10,22,Home,4,0
5092,1156,29,PG,MEM,PHI,34.1,17,4,9,1,1,4,44.9,29.9,68.5,-5,28,Away,3,1
2187,1394,26,PF,CHI,MEM,20.5,6,6,2,1,2,2,56.7,36.1,83.3,-4,15,Home,0,0
1135,1150,26,SG,TOR,OKC,23.0,15,0,3,1,0,3,42.6,36.9,69.5,5,16,Away,1,0
5005,1381,25,C,TOR,WAS,14.2,6,2,0,1,1,0,67.8,22.2,94.0,-1,10,Away,3,0
1304,1030,31,SG,SAS,UTA,28.9,13,1,3,2,1,2,44.7,25.0,86.3,5,18,Home,1,1
1628,1153,26,PG,TOR,UTA,29.0,13,2,5,1,0,4,47.9,37.5,72.4,7,17,Home,1,0
7976,1473,27,PF,WAS,OKC,13.7,9,3,3,0,1,1,39.7,45.5,70.7,14,15,Away,0,0
1523,1037,33,SF,GSW,DEN,26.8,17,5,2,1,0,2,42.3,35.7,70.6,8,23,Home,1,0
8827,1041,26,PF,CHI,POR,22.9,16,4,3,0,1,1,54.0,30.9,76.9,9,23,Away,2,1
359,1059,26,SF,CLE,NYK,26.6,11,6,5,0,1,2,43.4,40.7,76.4,7,21,Away,3,1
139,1062,29,PG,NYK,DET,20.0,12,5,3,1,0,1,36.6,42.4,76.5,5,20,Away,1,0
300,1202,27,C,PHI,TOR,29.7,13,6,0,1,1,2,44.9,37.9,73.7,22,19,Home,4,1
1557,1377,27,C,CHA,PHX,36.1,16,9,2,2,2,2,46.5,26.5,74.5,-1,29,Home,1,1
5100,1410,27,PG,NOP,OKC,29.5,14,2,6,1,1,3,40.1,44.4,79.0,-9,21,Home,1,1
383,1074,20,PG,CLE,CHA,23.3,12,0,6,1,0,4,45.9,39.1,66.3,-8,15,Away,2,0
6785,1229,30,C,MIA,POR,16.1,6,4,0,0,0,3,44.3,46.8,71.8,-3,7,Away,4,0
5598,1039,27,PF,NYK,DET,29.8,14,8,3,0,2,3,49.9,18.6,75.7,-1,24,Away,1,1
4858,1191,26,PF,IND,ATL,22.3,16,9,3,0,0,1,52.0,36.0,86.0,12,27,Away,4,1
7790,1435,27,PF,ORL,DEN,32.4,16,9,0,2,3,0,51.4,24.9,80.1,1,30,Home,1,1
7116,1220,26,C,PHX,PHI,36.2,17,11,2,0,0,3,52.3,27.8,74.0,4,27,Home,1,1
5744,1291,29,PG,BOS,MIN,21.1,10,2,3,1,0,3,54.0,33.1,85.4,-4,13,Away,5,0
7921,1279,32,PG,TOR,DAL,18.9,10,4,3,0,0,0,57.0,31.4,59.8,-7,17,Home,1,0
6762,1433,27,SG,BKN,WAS,31.9,20,6,5,1,0,1,49.9,34.4,75.0,-1,31,Away,4,0
5699,1381,25,SF,DAL,SAS,32.5,23,7,3,0,1,2,41.5,49.7,91.8,9,32,Away,1,1
8298,1272,23,C,HOU,LAL,16.4,13,8,0,1,2,1,53.6,31.6,87.7,6,23,Away,1,0
2722,1312,28,PG,PHI,TOR,27.3,13,3,7,1,0,2,45.6,35.1,69.4,-5,22,Home,2,0
1933,1444,26,SG,GSW,DET,34.5,20,2,4,1,0,1,45.0,41.8,86.5,10,26,Home,4,1
8079,1097,29,PG,MIN,HOU,33.7,22,3,8,2,0,4,51.1,44.0,83.6,-2,31,Away,2,0
3237,1418,26,PG,DEN,MEM,25.0,12,6,4,2,0,1,42.3,30.6,73.3,-5,23,Away,5,1
3141,1299,26,SF,OKC,DET,14.5,6,4,3,0,0,2,37.3,41.8,82.0,-6,11,Away,2,0
4164,1226,25,SG,MIA,BKN,22.9,15,5,3,1,0,3,53.8,38.1,83.1,-13,21,Home,1,0
7797,1026,26,PG,HOU,MIN,31.2,17,2,6,1,0,3,42.8,35.8,83.3,-4,23,Home,4,0
3808,1250,27,SG,BOS,PHI,21.7,13,2,3,1,0,1,44.5,36.6,77.7,14,18,Away,5,0
8526,1110,21,PF,NOP,LAC,38.9,19,9,3,1,1,4,47.5,29.6,85.5,8,29,Away,2,1
8687,1409,27,SG,LAL,ATL,31.2,18,6,4,2,0,2,46.1,30.4,77.4,-4,28,Away,1,0
4155,1130,26,PG,LAC,ORL,39.7,26,4,10,2,0,2,46.7,45.9,70.6,8,40,Home,2,1
4173,1210,29,C,HOU,MIN,34.3,16,9,0,1,1,2,47.0,26.0,83.8,1,25,Away,1,0
797,1366,21,C,GSW,CLE,21.3,8,4,2,1,0,1,45.8,34.4,79.4,3,14,Home,3,0
2417,1007,25,C,UTA,PHI,33.1,16,8,3,1,1,2,53.4,28.1,74.6,4,27,Home,2,1
786,1232,29,SF,ORL,POR,15.3,5,4,1,0,0,3,49.7,35.6,66.7,3,7,Home,1,0
3159,1149,32,PF,PHX,IND,32.3,18,9,1,0,1,2,52.6,43.4,70.4,3,27,Home,4,0
124,1379,27,PF,NOP,CHI,28.6,14,7,2,1,2,1,47.0,24.8,75.7,-11,25,Home,0,1
2173,1122,28,SG,UTA,SAS,18.8,13,4,0,2,0,1,52.5,34.7,68.6,-3,18,Home,2,0
7082,1460,28,SF,TOR,UTA,29.1,18,3,3,1,0,2,43.0,42.0,80.4,6,23,Away,2,1
7022,1221,24,PG,ORL,IND,17.1,8,1,2,0,0,3,54.8,37.5,90.7,13,8,Away,2,0
8361,1291,28,SG,SAC,NOP,20.0,14,3,2,0,0,2,47.4,42.2,83.4,-15,17,Home,0,0
4341,1488,23,SG,HOU,GSW,28.5,13,4,3,0,1,2,50.8,39.0,72.3,-23,19,Home,1,0
911,1302,23,SF,PHX,HOU,30.9,15,6,4,1,1,2,57.8,37.7,71.3,0,25,Away,3,1
2310,1241,26,SG,SAC,MEM,19.8,10,5,0,0,1,1,50.8,52.1,86.9,7,15,Home,1,0
8689,1097,27,PG,PHI,IND,23.7,14,2,5,1,0,2,55.3,34.0,71.7,-11,20,Home,4,0
3635,1347,28,PG,ATL,SAS,33.8,17,6,7,1,1,4,44.0,37.0,79.4,1,28,Home,2,1
1258,1110,29,PF,DEN,CLE,30.8,12,8,1,1,0,3,49.3,27.6,74.0,13,19,Away,2,1
4459,1141,31,SF,MEM,CHA,19.3,9,3,0,0,1,2,49.1,37.6,83.5,9,11,Home,3,0
1179,1410,26,C,GSW,TOR,17.3,8,7,0,1,1,0,37.7,25.7,74.0,-8,17,Away,2,0
4653,1416,26,PF,CHI,NOP,35.4,19,5,5,1,0,2,55.2,31.9,80.2,6,28,Home,1,1
3651,1043,28,C,POR,NYK,17.7,10,3,0,2,2,2,41.6,37.2,84.9,2,15,Home,1,0
443,1283,24,C,DEN,IND,25.3,8,7,1,1,2,1,56.5,18.8,59.7,14,18,Away,3,0
7526,1144,31,PG,MIL,MEM,19.3,7,4,5,1,0,2,45.2,44.7,85.7,-11,15,Away,1,0
1400,1319,32,PF,GSW,CLE,29.6,11,6,3,1,1,1,43.3,35.8,82.6,2,21,Home,1,0
1458,1455,28,PF,POR,MEM,17.4,12,4,1,1,1,1,49.3,27.4,81.2,-5,18,Home,0,0
8441,1160,24,SF,PHX,IND,24.0,13,5,3,1,0,3,45.1,41.5,79.5,-7,19,Home,3,0
1055,1038,26,PG,LAL,LAC,36.0,15,1,9,2,0,3,53.6,36.0,85.8,0,24,Home,1,1
5557,1448,26,C,LAL,DET,29.5,14,5,1,0,1,3,57.4,22.2,75.6,4,18,Home,3,0
3276,1465,25,PF,LAC,GSW,33.1,12,9,2,0,2,2,61.8,35.4,74.1,-1,23,Home,1,1
7515,1403,26,SG,DAL,CHI,21.8,14,1,1,1,0,1,54.4,28.6,89.8,-5,16,Home,1,0
3700,1424,22,PG,MIN,UTA,31.3,13,5,7,2,0,4,47.0,43.0,73.3,-1,23,Away,2,1
3760,1215,24,SF,UTA,CHI,37.9,18,9,3,1,1,3,50.4,32.9,80.9,8,29,Away,2,1
930,1414,23,SG,GSW,DEN,31.0,15,6,7,1,0,3,49.2,33.2,79.1,-11,26,Away,1,0
7172,1370,30,SF,UTA,LAL,30.9,21,4,1,1,1,3,46.5,46.8,71.9,5,25,Away,1,1
1830,1485,26,SF,ATL,BKN,27.1,14,3,5,1,1,0,39.9,44.1,83.6,0,24,Home,3,0
2929,1481,21,SG,ATL,BOS,42.2,25,4,6,0,1,3,43.3,39.1,78.9,-10,33,Away,1,0
8437,1404,26,SG,LAL,POR,34.3,20,5,0,2,1,3,44.2,44.7,84.6,-6,25,Away,1,0
4222,1288,24,SG,CHA,POR,15.4,10,3,3,0,0,1,48.7,40.3,74.6,1,15,Away,1,0
3547,1450,24,PG,PHX,CHA,21.5,14,4,4,1,1,3,39.0,39.7,81.2,6,21,Home,0,0
7881,1371,25,SF,TOR,MEM,18.3,11,4,1,1,0,2,49.1,39.7,68.7,10,15,Home,4,0
6524,1058,28,PG,PHX,CHA,29.0,20,3,5,1,0,2,41.6,36.4,95.0,10,27,Away,2,0
2012,1473,24,SF,MIL,OKC,24.1,14,6,3,0,1,1,51.1,43.2,66.1,-13,23,Home,4,0
7428,1277,30,PF,PHX,POR,18.6,10,2,2,1,1,3,47.8,35.9,92.0,-6,13,Home,1,0
6673,1441,32,C,UTA,CLE,24.3,9,7,1,0,1,0,45.2,20.4,72.5,5,18,Away,1,0
3220,1360,20,C,ORL,IND,23.3,10,8,0,0,2,0,48.4,37.6,69.8,-6,20,Home,3,0
2607,1206,27,SG,CLE,GSW,23.8,14,1,2,1,0,2,38.5,52.6,85.2,7,16,Away,1,0
3265,1072,23,SF,BKN,CLE,20.0,9,4,2,1,1,2,48.2,38.5,76.7,-1,15,Away,1,0
4929,1487,21,SG,PHX,MIA,23.1,9,3,3,1,0,1,43.9,48.3,82.6,-1,15,Away,1,0
8883,1257,28,SG,TOR,MEM,15.8,14,2,2,1,0,2,42.9,29.4,75.2,-10,17,Away,4,0
6527,1236,30,PF,CLE,WAS,26.3,17,6,2,1,1,2,60.9,42.5,75.8,1,25,Home,2,1
7,1188,25,C,TOR,SAC,15.7,10,6,1,0,1,3,44.0,28.2,71.1,-3,15,Away,2,0
2981,1157,29,PF,ORL,CHI,24.1,13,3,4,1,1,3,52.6,41.1,77.3,8,19,Home,2,1
3362,1399,28,PF,DET,MIL,23.5,9,7,0,0,1,3,50.0,32.3,93.4,-2,14,Home,1,0
4775,1299,32,PG,CHI,DEN,40.0,21,2,7,2,0,4,39.8,35.8,78.2,2,28,Away,0,1
1944,1338,29,SF,UTA,WAS,24.8,10,6,2,1,1,2,41.8,35.8,68.9,-6,18,Home,1,0
5982,1265,28,SF,SAS,MIA,24.5,12,4,1,1,0,2,45.7,34.1,79.2,4,16,Home,1,0
1636,1360,22,PG,UTA,DAL,20.1,9,0,5,1,0,2,51.8,42.1,74.2,-1,13,Home,1,0
1142,1007,24,SF,BOS,ATL,20.6,11,5,3,2,1,2,45.6,34.5,74.3,3,20,Home,2,0
7522,1359,26,PG,HOU,POR,31.2,18,4,6,1,0,3,46.5,32.4,73.3,6,26,Home,1,1
6287,1121,24,SG,DET,LAL,23.5,14,2,1,1,0,3,54.2,31.2,80.1,-2,15,Home,2,0
2071,1176,26,PG,PHX,CHA,24.2,15,3,1,1,0,1,56.3,39.9,79.6,7,19,Home,1,0
3135,1148,27,C,DAL,BOS,30.1,15,8,3,0,2,2,49.8,30.6,78.5,12,26,Home,1,1
5161,1495,26,SG,LAL,IND,39.1,21,6,3,1,0,3,54.5,34.7,83.3,0,28,Home,1,1
6240,1117,22,SF,DAL,SAC,18.8,11,1,0,1,0,3,47.9,47.5,77.7,13,10,Home,2,0
6729,1375,25,SF,PHI,MIL,15.8,4,4,0,0,1,3,48.5,39.6,57.2,10,6,Home,4,0
2243,1355,24,SG,CHA,DET,32.2,13,3,3,1,0,1,45.1,41.9,82.7,-12,19,Away,1,0
1475,1484,26,PF,DAL,DET,27.4,12,10,2,2,0,0,47.3,36.2,80.0,3,26,Away,2,1
7273,1236,26,SG,UTA,HOU,33.0,21,2,3,2,0,3,48.2,41.7,91.4,5,25,Away,0,1
1890,1035,25,SG,BKN,ATL,23.4,15,3,1,1,0,2,40.3,46.5,67.2,-5,18,Away,1,0
3436,1281,23,PF,IND,PHX,23.8,10,5,1,1,2,1,43.2,43.4,77.9,-1,18,Away,1,0
6534,1299,29,PF,CLE,IND,36.4,14,8,0,1,1,3,45.0,30.7,69.3,3,21,Home,1,0
6188,1454,31,PG,WAS,PHX,15.9,14,0,2,1,1,3,50.3,48.5,67.5,-11,15,Home,1,0
3706,1085,29,PF,TOR,MIL,27.2,16,9,3,0,1,2,48.9,38.0,68.7,-7,27,Home,3,0
2022,1469,31,PF,MIA,CLE,38.3,19,9,6,1,1,3,42.1,37.5,78.5,13,33,Home,2,1
4021,1058,25,C,GSW,PHX,21.9,9,4,2,1,2,2,49.0,30.8,73.1,-1,16,Home,0,0
7697,1010,28,SF,CLE,UTA,21.1,17,6,0,0,1,1,37.5,40.9,86.3,7,23,Home,3,0
6998,1336,24,C,MIL,TOR,40.4,23,11,3,1,1,2,41.3,24.8,76.9,-7,37,Home,0,1
7541,1462,28,C,MIA,GSW,27.2,17,10,2,0,0,1,59.5,24.3,68.6,-1,28,Home,1,1
2659,1007,23,SF,BKN,MEM,41.3,21,9,5,2,0,2,38.8,34.7,66.8,-4,35,Home,3,1
1131,1458,25,SG,HOU,MIA,30.2,19,3,2,0,0,4,46.4,46.1,72.2,-5,20,Away,2,0
7634,1415,21,SG,ATL,CHA,19.6,11,3,0,1,0,1,50.2,43.3,82.3,11,14,Home,2,0
1820,1127,27,C,BOS,ATL,35.3,19,13,1,1,2,1,59.9,25.8,78.0,10,35,Home,2,1
6012,1413,31,SF,POR,LAC,36.0,19,8,5,2,1,2,42.7,35.9,63.4,0,33,Away,2,1
4319,1274,21,PG,LAC,HOU,34.9,18,6,7,1,1,3,44.1,36.6,85.0,-5,30,Home,1,1
8641,1174,25,PG,WAS,CLE,35.4,22,3,7,1,1,4,51.1,21.9,67.1,-5,30,Home,2,1
4145,1259,29,SG,LAL,SAC,25.1,14,4,0,1,1,2,42.9,23.2,72.2,15,18,Home,1,0
4670,1201,29,SF,PHX,UTA,26.1,17,7,2,1,0,2,51.0,43.4,82.2,5,25,Home,2,1
1237,1027,28,SG,LAC,MIL,24.5,10,5,6,0,1,2,47.8,39.4,74.7,0,20,Away,1,0
5477,1494,27,C,NOP,CLE,18.5,13,4,0,0,1,0,43.8,10.7,65.6,15,18,Away,2,0
8853,1243,30,SF,DET,MIL,28.0,12,6,1,0,0,2,48.9,45.5,76.1,10,17,Away,2,0
1857,1045,31,PF,SAS,TOR,25.1,13,9,5,0,0,0,47.8,28.1,81.1,4,27,Away,2,1
2283,1353,29,PF,MEM,NOP,19.4,11,4,5,1,1,1,48.8,36.7,76.5,17,21,Home,0,0
6947,1264,24,PG,PHX,DET,19.4,14,4,5,1,0,1,45.9,42.3,85.8,-1,23,Home,2,0
8383,1303,25,SF,MIN,HOU,31.0,12,5,1,1,1,1,51.5,43.4,72.8,8,19,Away,1,0
4094,1431,23,PF,MEM,SAS,16.1,12,5,0,0,1,1,53.5,42.2,95.0,-7,17,Away,1,0
7504,1374,25,C,CHA,DET,36.0,19,11,4,1,2,2,47.5,36.2,75.1,5,35,Home,4,1
5201,1325,28,SG,DAL,MIA,30.0,20,5,3,1,0,2,42.8,32.6,71.6,2,27,Home,5,0
3422,1172,27,PG,MIN,SAC,34.8,21,4,6,1,1,4,39.4,35.0,76.0,-12,29,Home,0,1
387,1421,25,C,NOP,MIL,31.0,16,10,0,0,3,3,50.7,24.3,76.5,-2,26,Away,2,0
1629,1155,22,PG,CLE,SAS,22.1,8,5,5,1,1,1,53.9,34.2,75.5,-11,19,Home,1,1
3586,1152,26,SG,NOP,CHA,32.8,18,8,4,1,0,3,45.2,33.5,75.4,8,28,Away,3,1
7895,1106,27,SG,BKN,MEM,22.3,17,5,3,2,0,1,45.6,36.3,87.6,2,26,Away,2,1
2715,1256,31,PG,DET,POR,29.0,13,3,6,1,0,3,50.3,24.3,79.1,6,20,Away,0,0
5771,1261,29,SF,GSW,HOU,30.5,9,7,6,1,0,1,45.4,35.9,67.0,3,22,Home,1,0
6983,1248,25,PG,NOP,PHX,24.5,21,3,6,1,0,4,54.0,34.3,69.7,-4,27,Home,0,0
8384,1429,26,PF,ATL,ORL,29.2,10,9,6,1,2,1,43.7,38.4,69.7,25,27,Home,2,1
3190,1117,24,SF,IND,MIA,25.5,13,5,3,1,0,1,53.8,30.8,73.9,-5,21,Home,0,1
8971,1323,26,PG,IND,DEN,30.8,12,0,5,1,1,2,47.2,42.7,82.6,1,17,Home,2,0
4306,1274,27,SF,SAC,CLE,22.9,12,6,5,2,0,1,51.9,42.1,80.2,5,24,Home,3,1
910,1316,28,C,HOU,ATL,28.6,15,9,0,2,2,1,42.7,39.6,82.4,16,27,Home,1,1
5386,1053,28,PF,PHI,UTA,30.2,17,6,2,0,1,3,46.0,30.1,85.0,9,23,Away,1,1
7404,1455,30,PF,CLE,PHX,25.2,18,8,2,1,1,2,47.9,32.4,70.0,16,28,Home,1,1
1867,1281,26,PG,SAS,CHI,17.4,6,0,4,1,0,1,58.0,40.2,80.8,-13,10,Home,1,0
1843,1167,23,PF,MIA,SAC,31.0,10,8,3,2,0,3,42.1,35.1,79.7,-1,20,Home,1,1
2498,1352,30,SG,LAC,GSW,34.2,15,6,1,1,2,2,47.8,27.9,85.8,-12,23,Home,1,0
8010,1124,25,SF,POR,LAL,17.1,7,5,2,0,1,2,47.1,49.8,67.6,-11,13,Away,1,0
6355,1102,28,PG,MEM,POR,33.0,18,3,9,1,0,3,48.3,38.2,67.3,13,28,Away,1,1
7717,1017,28,PF,NYK,LAC,21.2,12,5,0,1,1,0,62.9,40.8,90.0,6,19,Home,2,0
5055,1470,29,PF,IND,CLE,41.8,23,12,5,1,1,2,63.7,22.0,80.4,-4,40,Home,1,1
4007,1329,33,C,CLE,DAL,20.3,13,3,0,0,1,0,45.8,31.3,79.2,-12,17,Away,1,0
2703,1394,22,SG,NOP,BKN,34.3,25,6,3,1,2,3,48.7,42.5,95.0,-1,34,Home,1,1
8043,1017,27,PF,ORL,DEN,24.6,10,6,2,1,2,2,36.7,29.7,91.3,3,19,Away,1,1
332,1351,22,PF,SAS,POR,15.7,5,4,0,0,0,0,47.3,28.1,84.7,-10,9,Away,1,0
5749,1193,29,SG,WAS,UTA,32.1,22,3,7,1,0,3,46.4,33.3,83.7,-1,30,Away,1,1
7925,1409,28,PF,OKC,ATL,32.9,17,9,4,0,1,4,41.7,46.6,85.4,-3,27,Away,1,0
6555,1165,26,SG,HOU,CHA,27.0,16,3,3,1,0,2,54.4,33.6,78.1,-11,21,Home,1,1
5776,1336,26,C,POR,ATL,28.4,12,4,1,1,3,2,58.3,30.1,67.7,5,19,Home,3,0
2460,1276,27,C,IND,OKC,15.8,7,5,2,0,1,0,42.7,26.6,64.8,3,15,Away,0,0
1775,1392,21,PF,MIA,SAC,36.2,16,11,5,1,1,3,58.7,30.6,93.9,-18,31,Home,1,1
6109,1357,28,PF,CHI,DET,41.0,22,10,1,1,1,1,50.6,31.1,89.8,3,34,Away,2,1
6419,1291,28,PF,UTA,OKC,41.2,22,11,2,1,1,5,57.9,28.8,76.5,1,32,Home,1,1
2687,1378,28,PG,SAS,UTA,31.4,19,4,7,2,0,3,37.2,46.1,66.7,-7,29,Away,1,0
8221,1274,27,SF,DEN,PHX,42.0,18,5,4,1,1,3,45.6,35.3,84.3,11,26,Home,2,1
7950,1095,27,C,GSW,SAC,18.7,9,3,3,1,1,1,54.2,31.8,71.1,21,16,Away,1,1
5669,1084,21,PG,NOP,MIN,35.7,20,5,7,1,2,3,37.3,34.9,88.9,8,32,Away,1,1
