row_id,efficiency_binning_standard,eff_times_minutes_binning_standard,high_eff_min_freq,points_binning_standard,eff_per_point_binning_standard,blocks,target
5702,15,5,0.7967142857142857,5,2,1,1
7756,12,3,0.7967142857142857,4,2,0,1
3638,10,2,0.7967142857142857,3,2,0,0
6643,9,1,0.7967142857142857,3,2,1,0
4779,9,2,0.7967142857142857,3,2,0,0
8728,5,1,0.7967142857142857,2,1,0,0
4118,5,1,0.7967142857142857,2,2,0,0
5664,16,5,0.2032857142857143,5,2,2,1
1138,13,4,0.2032857142857143,4,2,1,1
2768,10,3,0.7967142857142857,4,1,0,1
6583,8,2,0.7967142857142857,2,2,1,0
6197,4,1,0.7967142857142857,1,1,0,0
943,4,1,0.7967142857142857,2,1,0,0
6163,13,4,0.2032857142857143,5,1,1,1
8436,12,2,0.7967142857142857,4,2,2,1
4936,14,4,0.2032857142857143,4,2,1,1
3936,9,2,0.7967142857142857,2,2,0,0
7654,12,3,0.7967142857142857,4,2,1,1
2385,8,2,0.7967142857142857,2,2,1,0
116,6,1,0.7967142857142857,3,1,0,0
7843,13,3,0.2032857142857143,4,2,2,1
8978,11,3,0.7967142857142857,3,2,1,0
3120,10,3,0.7967142857142857,3,2,0,1
4259,7,1,0.7967142857142857,2,2,0,0
5405,7,1,0.7967142857142857,3,1,0,0
7053,14,4,0.2032857142857143,4,2,1,1
2820,14,4,0.2032857142857143,5,1,0,1
3823,8,1,0.7967142857142857,2,2,1,0
8149,10,3,0.7967142857142857,4,2,0,0
4700,14,4,0.2032857142857143,5,2,3,1
7847,6,1,0.7967142857142857,3,1,1,0
3803,10,3,0.7967142857142857,4,2,1,0
3537,13,4,0.7967142857142857,4,2,1,1
3826,8,2,0.7967142857142857,3,1,0,0
7377,12,4,0.7967142857142857,4,2,0,1
7310,12,3,0.2032857142857143,3,2,2,1
4811,5,1,0.7967142857142857,1,3,0,0
1947,9,2,0.7967142857142857,3,2,1,0
6308,9,2,0.7967142857142857,4,1,0,0
5747,6,1,0.7967142857142857,2,2,0,0
5336,9,2,0.7967142857142857,3,2,1,0
3489,13,3,0.7967142857142857,4,2,1,1
1611,9,2,0.7967142857142857,3,2,1,0
5688,6,1,0.7967142857142857,2,2,0,0
4678,10,2,0.7967142857142857,3,2,0,0
4960,11,2,0.7967142857142857,4,2,0,1
7605,10,2,0.7967142857142857,3,2,0,0
4762,8,1,0.7967142857142857,3,2,2,0
2195,7,2,0.7967142857142857,3,1,0,0
6630,7,1,0.7967142857142857,3,2,0,0
5114,13,4,0.2032857142857143,3,2,2,1
558,5,1,0.7967142857142857,3,1,0,0
8615,3,1,0.7967142857142857,1,2,1,0
7479,10,2,0.7967142857142857,4,2,1,1
1208,14,4,0.7967142857142857,4,2,1,1
5667,3,1,0.7967142857142857,2,1,1,0
8603,11,3,0.7967142857142857,4,1,0,1
1511,4,1,0.7967142857142857,1,2,0,0
3830,6,1,0.7967142857142857,2,2,1,0
3733,9,2,0.7967142857142857,3,2,0,0
6399,15,4,0.2032857142857143,4,2,0,1
3212,10,2,0.7967142857142857,3,2,0,0
3631,15,4,0.2032857142857143,5,1,0,1
8142,8,1,0.7967142857142857,3,2,1,0
6702,14,4,0.2032857142857143,4,2,1,0
267,9,2,0.7967142857142857,3,2,0,0
1141,10,2,0.7967142857142857,4,1,0,1
3163,9,2,0.7967142857142857,3,2,1,0
8414,15,4,0.2032857142857143,4,2,0,1
3731,9,2,0.7967142857142857,3,2,1,0
1910,3,1,0.7967142857142857,1,2,0,0
5877,7,2,0.7967142857142857,3,1,0,0
2661,11,3,0.7967142857142857,3,2,2,1
657,10,2,0.7967142857142857,3,2,0,1
6943,10,3,0.7967142857142857,4,1,0,1
6297,12,3,0.7967142857142857,4,2,1,1
999,12,2,0.7967142857142857,3,2,0,1
5968,10,3,0.7967142857142857,3,2,1,0
2835,17,4,0.2032857142857143,5,2,2,1
8247,8,2,0.7967142857142857,3,2,0,0
1238,10,2,0.7967142857142857,4,1,0,0
8152,16,4,0.2032857142857143,4,2,2,1
6367,8,2,0.7967142857142857,3,2,1,1
7716,10,2,0.7967142857142857,3,2,0,0
5092,13,4,0.2032857142857143,4,2,1,1
2187,7,1,0.7967142857142857,2,2,2,0
1135,7,2,0.7967142857142857,3,1,0,0
5005,5,1,0.7967142857142857,2,2,1,0
1304,8,2,0.7967142857142857,3,2,1,1
1628,8,2,0.7967142857142857,3,1,0,0
7976,7,1,0.7967142857142857,2,2,1,0
1523,10,2,0.7967142857142857,4,2,0,0
8827,10,2,0.7967142857142857,4,2,1,1
359,10,2,0.7967142857142857,3,2,1,1
139,9,2,0.7967142857142857,3,2,0,0
300,9,2,0.7967142857142857,3,2,1,1
1557,13,4,0.2032857142857143,4,2,2,1
5100,10,2,0.7967142857142857,3,2,1,1
383,7,2,0.7967142857142857,3,1,0,0
6785,3,1,0.7967142857142857,2,1,0,0
5598,11,3,0.7967142857142857,3,2,2,1
4858,12,2,0.7967142857142857,4,2,0,1
7790,14,4,0.2032857142857143,4,2,3,1
7116,12,4,0.7967142857142857,4,2,0,1
5744,6,1,0.7967142857142857,2,1,0,0
7921,8,1,0.7967142857142857,2,2,0,0
6762,14,4,0.2032857142857143,4,2,0,0
5699,15,4,0.2032857142857143,5,2,1,1
8298,10,2,0.7967142857142857,3,2,2,0
2722,10,2,0.7967142857142857,3,2,0,0
1933,12,3,0.7967142857142857,4,1,0,1
8079,14,4,0.2032857142857143,5,2,0,0
3237,10,2,0.7967142857142857,3,2,0,1
3141,5,1,0.7967142857142857,2,2,0,0
4164,10,2,0.7967142857142857,3,2,0,0
7797,10,3,0.7967142857142857,4,2,0,0
3808,8,2,0.7967142857142857,3,2,0,0
8526,13,4,0.7967142857142857,4,2,1,1
8687,13,3,0.2032857142857143,4,2,0,0
4155,18,6,0.2032857142857143,6,2,0,1
4173,11,3,0.7967142857142857,4,2,1,0
797,6,1,0.7967142857142857,2,2,0,0
2417,12,3,0.2032857142857143,4,2,1,1
786,3,1,0.7967142857142857,1,2,0,0
3159,12,3,0.2032857142857143,4,2,1,0
124,11,3,0.7967142857142857,3,2,2,1
2173,8,2,0.7967142857142857,3,2,0,0
7082,10,3,0.7967142857142857,4,1,0,1
7022,4,1,0.7967142857142857,2,1,0,0
8361,8,2,0.7967142857142857,3,1,0,0
4341,9,2,0.7967142857142857,3,2,1,0
911,11,3,0.2032857142857143,3,2,1,1
2310,7,1,0.7967142857142857,2,2,1,0
8689,9,2,0.7967142857142857,3,2,0,0
3635,13,3,0.2032857142857143,4,2,1,1
1258,9,2,0.7967142857142857,3,2,0,1
4459,5,1,0.7967142857142857,2,1,1,0
1179,8,1,0.7967142857142857,2,2,1,0
4653,13,4,0.7967142857142857,4,2,0,1
3651,7,1,0.7967142857142857,2,2,2,0
443,8,2,0.7967142857142857,2,2,2,0
7526,7,1,0.7967142857142857,2,2,0,0
1400,10,2,0.7967142857142857,3,2,1,0
1458,8,1,0.7967142857142857,3,2,1,0
8441,9,2,0.7967142857142857,3,2,0,0
1055,11,3,0.7967142857142857,3,2,0,1
5557,8,2,0.7967142857142857,3,1,1,0
3276,10,3,0.7967142857142857,3,2,2,1
7515,7,2,0.7967142857142857,3,1,0,0
3700,10,3,0.7967142857142857,3,2,0,1
3760,13,4,0.7967142857142857,4,2,1,1
930,12,3,0.2032857142857143,3,2,0,0
7172,11,3,0.2032857142857143,5,1,1,1
1830,11,3,0.7967142857142857,3,2,1,0
2929,15,5,0.7967142857142857,5,1,1,0
8437,11,3,0.7967142857142857,4,1,1,0
4222,7,1,0.7967142857142857,2,2,0,0
3547,10,2,0.7967142857142857,3,2,1,0
7881,7,1,0.7967142857142857,3,2,0,0
6524,12,3,0.7967142857142857,4,2,0,0
2012,10,2,0.7967142857142857,3,2,1,0
7428,6,1,0.7967142857142857,2,1,1,0
6673,8,2,0.7967142857142857,2,2,1,0
3220,9,2,0.7967142857142857,2,2,2,0
2607,7,2,0.7967142857142857,3,1,0,0
3265,7,1,0.7967142857142857,2,2,1,0
4929,7,2,0.7967142857142857,2,2,0,0
8883,8,1,0.7967142857142857,3,1,0,0
6527,11,3,0.7967142857142857,4,2,1,1
7,7,1,0.7967142857142857,2,2,1,0
2981,9,2,0.7967142857142857,3,2,1,1
3362,6,2,0.7967142857142857,2,2,1,0
4775,13,4,0.7967142857142857,5,1,0,1
1944,8,2,0.7967142857142857,2,2,1,0
5982,7,2,0.7967142857142857,3,1,0,0
1636,6,1,0.7967142857142857,2,2,0,0
1142,9,2,0.7967142857142857,3,2,1,0
7522,12,3,0.2032857142857143,4,2,0,1
6287,7,2,0.7967142857142857,3,1,0,0
2071,9,2,0.7967142857142857,3,1,0,0
3135,12,3,0.2032857142857143,3,2,2,1
5161,13,4,0.7967142857142857,5,1,0,1
6240,5,1,0.7967142857142857,3,1,0,0
6729,3,1,0.7967142857142857,1,2,1,0
2243,9,2,0.7967142857142857,3,2,0,0
1475,12,3,0.7967142857142857,3,2,0,1
7273,11,3,0.7967142857142857,5,1,0,1
1890,8,2,0.7967142857142857,3,1,0,0
3436,8,2,0.7967142857142857,2,2,2,0
6534,10,3,0.7967142857142857,3,2,1,0
6188,7,1,0.7967142857142857,3,1,1,0
3706,12,3,0.7967142857142857,4,2,1,0
2022,15,5,0.2032857142857143,4,2,1,1
4021,7,2,0.7967142857142857,2,2,2,0
7697,10,2,0.7967142857142857,4,2,1,0
6998,17,5,0.2032857142857143,5,2,1,1
7541,13,3,0.7967142857142857,4,2,0,1
2659,16,5,0.2032857142857143,5,2,0,1
1131,9,2,0.7967142857142857,4,1,0,0
7634,6,1,0.7967142857142857,3,1,0,0
1820,16,4,0.2032857142857143,4,2,2,1
6012,15,4,0.2032857142857143,4,2,1,1
4319,14,4,0.2032857142857143,4,2,1,1
8641,14,4,0.2032857142857143,5,2,1,1
4145,8,2,0.7967142857142857,3,1,1,0
4670,11,3,0.7967142857142857,4,2,0,1
1237,9,2,0.7967142857142857,2,2,1,0
5477,8,2,0.7967142857142857,3,2,1,0
8853,8,2,0.7967142857142857,3,2,0,0
1857,12,3,0.7967142857142857,3,2,0,1
2283,10,2,0.7967142857142857,3,2,1,0
6947,10,2,0.7967142857142857,3,2,0,0
8383,9,2,0.7967142857142857,3,2,1,0
4094,8,1,0.7967142857142857,3,2,1,0
7504,16,5,0.2032857142857143,4,2,2,1
5201,12,3,0.7967142857142857,4,2,0,0
3422,13,4,0.2032857142857143,5,2,1,1
387,12,3,0.2032857142857143,4,2,3,0
1629,9,2,0.7967142857142857,2,2,1,1
3586,13,3,0.2032857142857143,4,2,0,1
7895,12,2,0.7967142857142857,4,2,0,1
2715,9,2,0.7967142857142857,3,2,0,0
5771,10,3,0.7967142857142857,2,2,0,0
6983,12,3,0.7967142857142857,5,1,0,0
8384,12,3,0.7967142857142857,2,3,2,1
3190,10,2,0.7967142857142857,3,2,0,1
8971,8,2,0.7967142857142857,3,2,1,0
4306,11,2,0.7967142857142857,3,2,0,1
910,12,3,0.7967142857142857,3,2,2,1
5386,10,3,0.7967142857142857,4,2,1,1
7404,13,3,0.7967142857142857,4,2,1,1
1867,5,1,0.7967142857142857,2,2,0,0
1843,9,2,0.7967142857142857,2,2,0,1
2498,10,3,0.7967142857142857,3,2,2,0
8010,6,1,0.7967142857142857,2,2,1,0
6355,13,3,0.2032857142857143,4,2,0,1
7717,9,2,0.7967142857142857,3,2,1,0
5055,18,6,0.2032857142857143,5,2,1,1
4007,8,2,0.7967142857142857,3,1,1,0
2703,15,4,0.2032857142857143,5,2,2,1
8043,9,2,0.7967142857142857,2,2,2,1
332,4,1,0.7967142857142857,1,2,0,0
5749,14,4,0.2032857142857143,5,2,0,1
7925,12,3,0.2032857142857143,4,2,1,0
6555,10,2,0.7967142857142857,4,1,0,1
5776,9,2,0.7967142857142857,3,2,3,0
2460,7,1,0.7967142857142857,2,2,1,0
1775,14,4,0.2032857142857143,4,2,1,1
6109,15,5,0.2032857142857143,5,2,1,1
6419,15,5,0.7967142857142857,5,2,1,1
2687,13,3,0.2032857142857143,4,2,0,0
8221,12,4,0.7967142857142857,4,2,1,1
7950,7,1,0.7967142857142857,2,2,1,1
5669,15,4,0.2032857142857143,4,2,2,1
6839,3,1,0.7967142857142857,1,2,0,0
7203,13,3,0.7967142857142857,4,2,1,1
7543,12,4,0.7967142857142857,4,2,0,0
7483,16,5,0.2032857142857143,4,2,1,1
6994,8,2,0.7967142857142857,2,3,1,0
7370,10,3,0.7967142857142857,3,2,1,1
5463,9,2,0.7967142857142857,3,2,1,1
174,8,2,0.7967142857142857,4,1,0,0
8715,14,4,0.2032857142857143,5,2,1,1
4616,13,3,0.2032857142857143,3,2,2,1
3322,15,5,0.2032857142857143,5,2,1,1
8664,7,2,0.7967142857142857,3,2,1,0
3373,7,1,0.7967142857142857,2,2,1,0
3312,10,2,0.7967142857142857,3,2,0,0
5868,8,1,0.7967142857142857,3,1,0,0
6099,13,4,0.2032857142857143,3,2,2,1
7670,12,3,0.2032857142857143,4,2,1,1
6552,10,3,0.7967142857142857,4,2,1,1
4680,5,1,0.7967142857142857,2,2,0,0
3404,4,1,0.7967142857142857,2,1,1,0
19,10,2,0.7967142857142857,3,2,0,1
3692,3,1,0.7967142857142857,1,2,1,0
7397,11,3,0.7967142857142857,4,1,0,0
4097,10,3,0.7967142857142857,2,2,2,1
3629,14,4,0.2032857142857143,4,2,0,1
7748,5,1,0.7967142857142857,2,2,0,0
2175,10,2,0.7967142857142857,3,2,1,0
1357,17,4,0.2032857142857143,4,2,1,1
5003,8,2,0.7967142857142857,3,2,0,0
5940,12,3,0.2032857142857143,4,2,0,1
8549,12,2,0.7967142857142857,5,1,1,1
3113,13,3,0.2032857142857143,4,2,1,1
183,9,2,0.7967142857142857,3,2,1,1
7645,11,2,0.7967142857142857,4,1,1,1
7741,10,2,0.7967142857142857,3,2,0,0
1813,14,4,0.2032857142857143,4,2,2,1
6331,9,2,0.7967142857142857,3,1,0,0
6993,10,2,0.7967142857142857,3,2,1,0
4913,10,3,0.7967142857142857,2,2,2,0
7192,10,2,0.7967142857142857,3,2,1,0
1801,8,2,0.7967142857142857,3,1,1,0
2430,8,2,0.7967142857142857,2,2,0,0
5483,7,1,0.7967142857142857,3,1,0,0
7559,7,1,0.7967142857142857,3,2,0,0
6033,6,1,0.7967142857142857,3,1,0,0
1969,11,3,0.7967142857142857,4,2,2,0
6830,9,2,0.7967142857142857,3,2,1,0
6536,3,1,0.7967142857142857,1,1,0,0
6058,14,4,0.7967142857142857,5,2,1,1
4988,10,2,0.7967142857142857,2,2,1,0
8778,17,5,0.2032857142857143,5,2,1,1
4651,15,4,0.2032857142857143,5,2,1,1
1160,8,2,0.7967142857142857,2,2,1,0
1214,8,1,0.7967142857142857,2,2,1,0
5901,12,3,0.7967142857142857,5,1,1,0
1326,18,6,0.2032857142857143,5,2,0,1
6034,16,5,0.2032857142857143,5,2,1,1
7530,8,1,0.7967142857142857,3,2,0,0
4797,6,1,0.7967142857142857,2,2,1,0
1456,10,3,0.7967142857142857,4,1,0,0
5411,7,1,0.7967142857142857,2,2,1,0
5742,4,1,0.7967142857142857,2,2,0,0
6969,13,4,0.7967142857142857,5,1,1,0
4963,14,4,0.2032857142857143,5,2,0,1
7491,11,3,0.7967142857142857,3,2,0,0
1645,17,5,0.2032857142857143,5,2,1,1
2141,10,2,0.7967142857142857,4,1,0,0
4537,12,3,0.2032857142857143,5,1,1,0
4458,9,2,0.7967142857142857,2,2,1,1
7908,14,2,0.7967142857142857,4,2,2,1
5587,7,2,0.7967142857142857,3,1,0,0
4379,13,3,0.2032857142857143,3,2,1,1
730,13,3,0.7967142857142857,4,2,0,1
4358,11,3,0.7967142857142857,4,2,0,1
8275,6,1,0.7967142857142857,3,1,0,0
1937,11,3,0.7967142857142857,4,2,0,0
3794,10,2,0.7967142857142857,3,2,1,1
3737,10,2,0.7967142857142857,2,2,1,0
2262,12,3,0.7967142857142857,4,2,0,1
6995,10,2,0.7967142857142857,3,2,0,0
1111,9,2,0.7967142857142857,3,2,0,0
7953,7,1,0.7967142857142857,2,2,2,0
5481,11,2,0.7967142857142857,5,1,0,0
2999,14,3,0.7967142857142857,4,2,0,1
2395,14,3,0.2032857142857143,4,2,2,1
1186,17,5,0.2032857142857143,5,2,2,1
2008,11,2,0.7967142857142857,5,1,0,1
194,9,2,0.7967142857142857,2,2,2,0
5612,8,2,0.7967142857142857,3,1,2,0
7820,9,1,0.7967142857142857,2,2,1,0
579,15,5,0.2032857142857143,6,1,1,1
5526,12,3,0.7967142857142857,4,2,0,0
772,7,1,0.7967142857142857,2,2,1,0
2396,16,5,0.2032857142857143,4,2,0,1
1479,12,3,0.7967142857142857,4,1,0,0
1847,7,1,0.7967142857142857,2,2,2,0
8181,4,1,0.7967142857142857,2,1,0,0
4275,7,2,0.7967142857142857,2,2,2,0
3741,6,2,0.7967142857142857,2,2,1,0
4601,9,2,0.7967142857142857,3,2,2,1
8671,11,3,0.7967142857142857,4,2,1,1
6523,4,1,0.7967142857142857,1,2,1,0
4916,5,1,0.7967142857142857,1,2,0,0
2074,12,3,0.7967142857142857,5,1,1,1
4755,14,4,0.2032857142857143,4,2,0,1
1897,6,1,0.7967142857142857,2,2,1,0
7211,7,1,0.7967142857142857,3,2,1,0
3660,12,3,0.7967142857142857,4,2,0,1
2380,13,3,0.7967142857142857,4,2,1,1
1448,11,3,0.7967142857142857,4,1,0,0
343,15,4,0.2032857142857143,4,2,0,1
5128,10,2,0.7967142857142857,4,2,0,1
3137,8,2,0.7967142857142857,3,2,1,0
2528,16,5,0.2032857142857143,4,2,1,1
728,9,2,0.7967142857142857,3,2,2,0
4578,15,4,0.2032857142857143,5,2,1,1
977,5,1,0.7967142857142857,2,1,0,0
6914,15,4,0.2032857142857143,4,2,0,1
8053,14,4,0.2032857142857143,4,2,1,1
3517,16,4,0.2032857142857143,4,2,1,1
7761,12,3,0.7967142857142857,3,2,1,1
8807,7,1,0.7967142857142857,3,2,0,0
3941,5,1,0.7967142857142857,2,1,0,0
1300,11,3,0.7967142857142857,4,2,1,0
8786,12,3,0.2032857142857143,4,2,0,1
1349,15,4,0.2032857142857143,5,2,1,1
661,10,3,0.7967142857142857,3,2,0,0
1493,9,2,0.7967142857142857,3,2,1,0
6605,8,2,0.7967142857142857,2,2,2,0
6823,15,4,0.2032857142857143,4,2,0,1
7839,11,2,0.7967142857142857,4,2,0,1
5155,10,3,0.7967142857142857,3,2,2,1
2316,7,1,0.7967142857142857,3,1,0,0
8649,11,3,0.7967142857142857,3,2,0,0
8616,14,4,0.7967142857142857,5,2,1,1
1086,1,1,0.7967142857142857,1,1,0,0
2525,11,3,0.7967142857142857,4,1,1,0
7073,13,3,0.7967142857142857,4,2,0,1
5375,12,3,0.7967142857142857,3,2,1,1
3199,10,2,0.7967142857142857,3,2,2,1
7592,4,1,0.7967142857142857,2,1,0,0
8682,8,2,0.7967142857142857,3,1,0,0
68,5,1,0.7967142857142857,2,1,0,0
7779,10,3,0.7967142857142857,4,2,0,0
2270,6,1,0.7967142857142857,2,2,1,0
6922,14,4,0.2032857142857143,5,2,0,0
5904,6,1,0.7967142857142857,1,3,1,0
7710,13,4,0.7967142857142857,5,1,0,1
8154,7,1,0.7967142857142857,3,1,1,0
5323,12,4,0.7967142857142857,4,2,1,1
3448,10,2,0.7967142857142857,3,2,0,1
2368,8,2,0.7967142857142857,3,2,1,0
5821,5,1,0.7967142857142857,2,2,0,0
6557,12,3,0.7967142857142857,4,2,2,1
2513,5,1,0.7967142857142857,1,2,2,0
2724,14,4,0.2032857142857143,4,2,1,1
8254,6,1,0.7967142857142857,2,2,0,0
7248,8,2,0.7967142857142857,3,2,0,0
1144,8,2,0.7967142857142857,3,2,1,0
8759,17,5,0.2032857142857143,5,2,0,1
5814,9,2,0.7967142857142857,3,2,1,0
8261,5,1,0.7967142857142857,3,1,0,0
8288,7,1,0.7967142857142857,3,2,0,0
4729,10,2,0.7967142857142857,3,2,2,0
5495,8,2,0.7967142857142857,3,1,0,0
7535,10,3,0.7967142857142857,3,2,0,0
3790,11,3,0.2032857142857143,4,2,0,0
2221,9,2,0.7967142857142857,3,2,1,0
5076,13,3,0.2032857142857143,4,2,0,0
2332,8,2,0.7967142857142857,3,2,1,0
5395,4,1,0.7967142857142857,1,2,0,0
5974,10,3,0.7967142857142857,3,2,0,0
6482,12,2,0.7967142857142857,3,2,2,1
8398,6,1,0.7967142857142857,2,2,1,0
4089,11,2,0.7967142857142857,3,2,0,0
1968,9,2,0.7967142857142857,3,2,1,0
7972,14,4,0.2032857142857143,5,2,0,1
7655,13,3,0.7967142857142857,4,2,2,1
8624,16,5,0.2032857142857143,5,2,1,1
4366,11,3,0.7967142857142857,3,2,2,0
424,8,2,0.7967142857142857,2,2,1,0
281,10,2,0.7967142857142857,3,2,1,1
1905,8,2,0.7967142857142857,2,2,1,0
596,6,1,0.7967142857142857,2,2,0,0
7251,12,3,0.7967142857142857,3,2,2,1
3918,13,3,0.2032857142857143,4,2,1,0
5662,14,4,0.2032857142857143,5,2,0,0
3619,10,2,0.7967142857142857,2,3,1,1
840,11,3,0.7967142857142857,4,2,1,0
4597,7,2,0.7967142857142857,3,2,0,0
6023,5,1,0.7967142857142857,2,2,1,0
142,1,1,0.7967142857142857,1,1,0,0
8077,10,2,0.7967142857142857,3,2,0,0
1378,5,1,0.7967142857142857,2,2,0,0
3675,11,3,0.7967142857142857,4,2,0,1
7612,9,2,0.7967142857142857,3,2,0,1
8904,18,5,0.2032857142857143,5,2,3,1
4742,8,1,0.7967142857142857,2,2,1,0
3809,11,2,0.7967142857142857,3,2,2,1
1139,10,2,0.7967142857142857,4,2,0,0
2258,8,2,0.7967142857142857,4,1,0,0
6326,16,4,0.2032857142857143,5,2,2,1
1788,10,3,0.7967142857142857,4,2,1,0
3939,10,2,0.7967142857142857,4,1,1,0
6351,6,1,0.7967142857142857,2,2,1,0
4647,13,3,0.7967142857142857,4,2,1,1
460,11,3,0.7967142857142857,4,2,0,0
8584,12,2,0.7967142857142857,4,2,0,1
949,13,3,0.2032857142857143,4,2,1,1
3701,7,1,0.7967142857142857,2,2,1,0
1337,9,2,0.7967142857142857,3,2,0,0
4629,9,2,0.7967142857142857,3,2,1,0
7792,11,2,0.7967142857142857,4,2,0,0
1603,10,2,0.7967142857142857,3,2,0,0
2239,8,2,0.7967142857142857,3,2,1,0
640,5,1,0.7967142857142857,2,2,0,0
8837,5,1,0.7967142857142857,2,2,0,0
3831,4,1,0.7967142857142857,2,1,0,0
8453,8,2,0.7967142857142857,3,1,0,0
6418,10,3,0.7967142857142857,4,1,1,0
8861,7,1,0.7967142857142857,2,2,0,0
1959,12,3,0.7967142857142857,4,2,0,1
1071,10,2,0.7967142857142857,3,2,1,0
156,10,3,0.7967142857142857,3,2,0,0
2296,12,4,0.7967142857142857,4,2,1,1
6253,14,4,0.2032857142857143,5,2,3,1
4579,13,4,0.7967142857142857,4,2,1,1
1090,7,1,0.7967142857142857,2,2,1,0
2941,5,1,0.7967142857142857,2,2,1,0
724,6,1,0.7967142857142857,2,2,1,0
4385,8,1,0.7967142857142857,2,2,1,1
931,9,2,0.7967142857142857,3,2,1,0
2910,14,4,0.2032857142857143,4,2,1,1
6310,10,2,0.7967142857142857,3,2,0,1
896,16,5,0.2032857142857143,5,2,1,1
3248,12,4,0.7967142857142857,4,2,1,1
2327,9,2,0.7967142857142857,3,2,0,0
7496,12,3,0.7967142857142857,3,2,2,1
6847,10,2,0.7967142857142857,3,2,1,1
7181,9,2,0.7967142857142857,3,2,1,0
5039,9,2,0.7967142857142857,3,2,1,0
4137,8,2,0.7967142857142857,3,2,0,0
8315,10,3,0.7967142857142857,4,2,0,0
1716,13,4,0.2032857142857143,4,2,0,0
1699,5,1,0.7967142857142857,2,1,0,0
8721,8,2,0.7967142857142857,3,2,0,0
8591,4,1,0.7967142857142857,2,1,1,0
8974,15,4,0.2032857142857143,4,2,1,1
6633,8,2,0.7967142857142857,3,1,0,0
3832,10,2,0.7967142857142857,3,2,1,0
3349,13,4,0.7967142857142857,4,2,0,0
8564,10,2,0.7967142857142857,2,3,0,1
986,8,2,0.7967142857142857,3,2,1,0
1822,12,3,0.2032857142857143,4,2,0,0
4572,13,3,0.7967142857142857,4,2,1,1
588,7,1,0.7967142857142857,3,1,1,0
8779,12,3,0.2032857142857143,4,2,1,1
5078,7,2,0.7967142857142857,2,2,1,0
6539,13,3,0.2032857142857143,4,2,0,0
6808,12,4,0.7967142857142857,4,2,0,0
8568,14,3,0.7967142857142857,4,2,1,1
8970,10,3,0.7967142857142857,3,2,0,0
5484,10,2,0.7967142857142857,3,2,1,0
6228,10,2,0.7967142857142857,3,2,0,0
8327,15,5,0.7967142857142857,5,2,0,1
5515,16,5,0.2032857142857143,5,2,0,1
7765,11,3,0.7967142857142857,4,2,0,0
5554,6,1,0.7967142857142857,2,1,0,0
3558,6,1,0.7967142857142857,2,2,1,0
1396,10,2,0.7967142857142857,3,2,1,0
265,8,2,0.7967142857142857,3,2,0,0
3548,10,2,0.7967142857142857,3,2,1,1
6135,5,1,0.7967142857142857,2,1,1,0
3070,6,1,0.7967142857142857,1,3,2,0
5026,10,2,0.7967142857142857,4,1,0,0
6924,14,3,0.2032857142857143,4,2,1,1
3865,10,3,0.7967142857142857,4,1,0,1
8120,5,1,0.7967142857142857,3,1,0,0
2401,8,2,0.7967142857142857,2,2,1,0
7085,9,2,0.7967142857142857,3,2,1,0
3712,9,2,0.7967142857142857,3,2,0,0
247,13,3,0.2032857142857143,3,2,2,1
1595,9,2,0.7967142857142857,3,2,0,0
1530,6,2,0.7967142857142857,3,1,0,0
6632,13,4,0.7967142857142857,4,2,1,1
924,8,1,0.7967142857142857,3,2,0,0
6069,10,2,0.7967142857142857,4,1,1,0
4365,12,3,0.7967142857142857,4,2,0,0
670,16,5,0.2032857142857143,6,2,0,1
3605,12,3,0.2032857142857143,4,2,0,0
5109,5,1,0.7967142857142857,2,2,1,0
1911,9,3,0.7967142857142857,3,2,0,0
6836,8,2,0.7967142857142857,2,2,1,0
5249,11,3,0.2032857142857143,3,2,0,1
3959,6,1,0.7967142857142857,2,2,0,0
5644,3,1,0.7967142857142857,1,2,0,0
2697,11,3,0.7967142857142857,4,1,1,1
2592,10,2,0.7967142857142857,3,2,1,0
1782,10,3,0.7967142857142857,4,1,0,0
3014,10,3,0.7967142857142857,4,2,0,0
2308,11,3,0.7967142857142857,3,2,1,1
8713,10,2,0.7967142857142857,3,2,1,0
3691,10,2,0.7967142857142857,3,2,1,1
688,6,1,0.7967142857142857,2,2,1,0
613,4,1,0.7967142857142857,2,2,1,0
6146,18,6,0.2032857142857143,6,1,0,1
3201,5,1,0.7967142857142857,1,2,0,0
2268,15,4,0.2032857142857143,4,2,2,1
8814,10,2,0.7967142857142857,3,2,1,1
7443,4,1,0.7967142857142857,1,3,0,0
1899,5,1,0.7967142857142857,2,2,2,0
8575,6,1,0.7967142857142857,3,1,0,0
6208,7,2,0.7967142857142857,3,2,1,0
259,10,3,0.7967142857142857,3,2,0,0
2925,15,5,0.2032857142857143,5,2,0,1
4944,10,3,0.7967142857142857,4,1,0,0
2823,8,2,0.7967142857142857,2,2,1,1
3340,10,3,0.7967142857142857,3,2,1,0
3526,8,2,0.7967142857142857,3,2,0,1
4564,10,2,0.7967142857142857,3,2,0,0
5330,5,1,0.7967142857142857,2,2,1,0
5224,11,3,0.7967142857142857,4,2,1,1
2286,13,4,0.7967142857142857,4,2,1,1
4655,14,4,0.2032857142857143,5,2,0,1
7827,11,3,0.7967142857142857,3,2,0,1
485,10,2,0.7967142857142857,3,2,1,0
2212,12,3,0.7967142857142857,4,2,1,1
5417,10,3,0.7967142857142857,4,2,2,0
