row_id,high_eff_min_freq_0.796875,high_eff_scorer_freq_0.5319444444444444,scoring_impact_binning_standard_3,minutes_played_binning_standard_4,eff_times_minutes_binning_standard_3,efficiency_binning_standard_13,target
2533,True,False,False,False,False,False,1
3475,True,True,False,False,False,False,0
6262,False,False,False,False,False,False,1
5964,True,True,False,False,False,False,0
8451,True,True,False,False,False,False,0
385,True,False,False,False,False,False,0
1767,True,True,False,False,False,False,0
3894,True,False,False,False,True,False,0
8060,True,False,False,True,True,False,0
2254,True,True,False,False,False,False,1
2773,True,False,True,False,True,False,0
4861,True,True,False,False,False,False,1
5265,False,True,False,True,True,True,1
6608,True,False,False,False,True,False,1
2489,True,False,False,False,True,False,0
7990,False,False,True,True,True,True,1
5993,True,False,False,False,True,False,0
2926,False,False,False,True,False,False,1
850,False,False,True,True,False,False,1
7372,True,True,False,False,False,False,0
5172,False,False,False,False,False,False,1
4494,True,True,False,False,False,False,0
3252,True,True,False,False,False,False,0
7791,False,False,False,False,False,False,1
233,True,True,False,False,False,False,0
5083,False,False,False,True,False,False,1
4237,True,True,False,False,False,False,0
5798,True,True,False,False,False,False,0
5500,False,True,False,True,True,False,1
1664,True,True,False,False,False,False,0
3058,False,False,False,True,True,False,1
6022,False,False,False,False,False,False,1
4079,True,True,False,True,True,False,0
8320,True,False,True,False,False,False,1
663,True,False,True,False,False,True,1
6258,True,True,False,False,False,False,0
903,True,False,False,False,True,False,0
3472,True,True,False,False,False,False,0
1983,True,True,False,False,False,False,0
5187,True,True,False,False,False,False,0
578,False,False,True,True,True,False,1
5947,True,True,False,False,False,False,0
189,True,False,True,False,False,False,1
2916,True,True,False,True,True,False,0
8955,True,True,False,False,False,False,0
8364,True,False,False,True,True,False,0
505,True,True,False,False,False,False,0
1760,False,False,False,True,False,False,1
44,True,False,True,True,True,False,0
7534,False,True,False,True,False,True,1
3725,True,True,False,False,False,False,0
2383,True,False,True,False,False,True,0
1032,True,True,False,False,False,False,0
7472,True,True,False,False,False,False,0
3552,True,True,False,True,True,False,0
3400,False,False,True,True,True,True,1
1913,False,False,False,True,False,False,1
8227,True,False,True,True,True,False,0
8035,True,True,False,False,False,False,0
4024,True,True,False,False,False,False,0
3876,True,True,False,False,False,False,0
6350,False,False,False,False,False,False,1
2567,False,False,True,True,True,False,1
5778,True,False,False,False,False,False,0
3100,False,False,True,True,True,True,0
7909,True,True,False,False,False,False,0
4768,False,False,True,True,False,False,1
6586,True,True,False,False,True,False,1
3368,True,True,False,False,False,False,0
4420,True,True,False,False,False,False,0
7976,True,True,False,False,False,False,0
2873,True,True,False,False,False,False,0
5084,True,True,False,False,False,False,0
3553,False,False,True,True,True,True,0
2077,True,True,False,True,True,False,1
2356,True,True,False,False,False,False,0
8939,True,True,False,False,False,False,1
1170,True,True,False,False,False,False,0
5847,True,True,False,False,False,False,0
6311,False,False,False,True,False,False,1
104,True,True,False,False,False,False,0
8332,True,False,False,False,False,False,0
3804,True,True,False,False,False,False,0
8255,True,False,True,False,True,False,0
434,False,False,False,False,False,False,1
4821,True,True,False,False,False,False,0
16,True,False,False,False,False,False,0
7622,True,False,True,False,True,False,1
623,True,True,False,False,False,False,0
4334,True,False,False,False,False,False,1
6922,False,False,True,True,False,False,0
655,True,True,False,False,False,False,0
967,True,True,False,False,False,False,0
2411,True,True,False,False,False,False,0
696,True,True,False,False,False,False,0
2590,True,True,False,False,False,False,0
1744,True,True,False,False,False,False,0
1387,True,False,False,True,True,False,1
2696,True,True,False,True,True,False,0
2841,True,True,False,False,False,False,0
5781,True,True,False,False,False,False,0
1113,True,False,True,True,True,False,1
7708,False,False,False,True,False,False,1
2667,True,True,False,False,False,False,0
5575,True,False,False,False,False,False,0
2802,True,False,False,True,True,False,0
8312,True,True,False,False,False,False,0
3831,True,True,False,False,False,False,0
580,True,True,False,True,True,False,1
4066,True,True,False,False,False,False,0
4415,True,True,False,False,False,False,0
1509,True,True,False,False,False,False,1
1714,True,True,False,False,False,False,0
536,True,True,False,False,False,False,0
8828,True,True,False,False,False,False,0
7376,True,True,False,False,False,False,0
1867,True,True,False,False,False,False,0
2122,True,True,False,False,False,False,0
1082,True,True,False,False,False,False,0
2034,True,True,False,True,False,False,0
6563,True,False,False,False,True,False,1
88,True,True,False,False,False,False,0
3993,True,True,False,False,False,False,0
4101,False,False,True,True,True,True,1
5170,True,False,False,True,True,False,1
940,False,False,False,False,False,False,1
6753,True,False,False,True,True,False,0
3910,True,True,False,False,False,False,1
3452,True,False,False,False,False,False,0
5673,True,False,True,False,False,False,1
6994,True,True,False,False,False,False,0
4254,True,True,False,False,False,False,0
6526,False,False,False,False,False,False,1
8236,True,True,False,False,False,False,1
8237,True,False,True,True,False,True,1
64,True,True,False,False,False,False,0
6240,True,True,False,False,False,False,0
7613,True,False,False,False,True,True,0
6366,True,True,False,False,False,False,0
3489,True,False,True,False,True,True,1
5774,True,False,True,False,True,True,1
5015,True,False,False,True,True,False,1
8229,True,False,True,False,False,False,0
2798,False,False,False,False,False,False,1
955,True,False,True,False,False,True,1
1336,True,False,False,True,True,False,1
1038,True,True,False,False,False,False,0
3749,True,True,False,False,False,False,0
3074,True,False,False,False,False,False,1
418,True,True,False,False,False,False,0
4981,True,True,False,False,False,False,0
2236,True,True,False,True,True,False,0
8797,False,False,False,True,False,False,1
3600,False,False,False,False,False,False,1
1909,True,False,True,False,False,False,0
5686,False,False,True,True,True,True,1
7319,True,True,False,False,False,False,0
2636,False,False,False,True,False,False,1
2823,True,True,False,False,False,False,1
6847,True,True,False,False,False,False,1
1219,True,True,False,False,False,False,1
8643,True,False,True,True,True,False,0
2443,True,True,False,False,False,False,1
3286,True,False,False,False,False,False,0
3799,True,True,False,False,False,False,0
4875,True,True,False,False,False,False,0
6742,True,True,False,False,False,False,1
6012,False,False,True,False,False,False,1
5109,True,True,False,False,False,False,0
6973,True,True,False,False,True,True,1
8763,True,False,True,False,True,False,0
862,True,False,False,True,True,False,0
8749,True,True,False,True,True,False,0
757,True,False,True,False,False,True,1
3437,True,False,False,True,True,False,0
1060,True,True,False,False,False,False,0
7023,False,True,False,True,True,True,1
1051,False,False,True,True,True,True,1
296,True,True,False,False,False,False,0
5296,True,True,False,False,False,False,0
4677,True,False,True,True,True,False,0
2909,True,True,False,False,False,False,0
6535,True,True,False,False,False,False,0
8126,True,True,False,False,False,False,0
1927,False,False,True,False,False,False,1
3230,True,False,False,True,True,False,1
5784,True,True,False,False,False,False,0
7107,True,False,True,False,False,True,1
6096,True,True,False,False,False,False,0
5827,False,False,True,True,False,True,1
1099,True,False,False,False,False,False,1
8231,True,True,False,False,False,False,0
2473,True,True,False,False,False,False,0
4459,True,True,False,False,False,False,0
6736,True,True,False,False,False,False,0
5751,True,True,False,False,False,False,0
5918,False,False,True,True,False,True,1
6541,True,True,False,False,False,True,1
4307,True,True,False,False,False,False,0
7820,True,True,False,False,False,False,0
1249,True,False,True,True,True,False,1
7339,True,False,False,False,False,False,1
7757,True,True,False,True,True,True,1
1131,True,False,False,True,False,False,0
5384,True,False,True,False,True,False,1
2340,False,False,True,True,True,False,1
1589,True,True,False,False,False,False,0
4448,True,True,False,True,True,False,1
5830,True,True,False,False,False,False,0
5306,True,False,False,False,False,False,0
1141,True,False,True,False,False,False,1
6666,True,False,True,True,True,False,0
4720,True,True,False,False,False,False,0
7433,True,False,False,True,False,False,0
3927,False,False,False,True,False,False,1
1221,True,False,False,False,False,False,0
7943,True,False,False,True,True,False,0
561,True,True,False,False,False,False,0
7734,True,False,True,False,True,False,1
2086,False,False,False,True,False,False,1
197,True,True,False,False,False,False,0
3069,True,True,False,False,False,False,1
5364,True,True,False,False,False,False,0
5140,True,True,False,False,False,False,0
6756,True,False,False,False,False,False,0
7484,True,True,False,False,False,False,0
414,True,False,False,True,True,False,0
7258,True,True,False,False,False,False,0
1238,True,False,False,False,False,False,0
7500,True,False,True,False,True,False,1
3315,True,True,False,True,True,False,0
5898,True,True,False,False,False,False,1
6446,False,False,False,True,False,False,1
7972,False,False,False,True,False,False,1
1587,True,True,False,False,False,False,0
6307,False,False,True,True,True,False,1
914,True,False,False,True,True,False,0
4531,True,True,False,False,False,False,0
203,True,False,False,False,False,False,1
4566,False,False,False,True,True,False,1
5610,True,True,False,False,False,False,0
7014,True,True,False,False,True,False,0
3971,True,True,False,False,False,False,0
7710,True,False,False,False,False,True,1
5773,True,False,True,False,True,True,1
2082,True,True,False,False,False,False,0
1258,True,True,False,True,False,False,1
5440,False,False,True,True,False,True,1
1917,True,True,False,False,False,False,0
6790,True,True,False,False,False,False,0
8169,True,True,False,False,False,False,0
5733,False,False,False,False,False,False,1
632,True,True,False,False,False,False,0
8110,False,False,False,True,False,False,1
4364,True,True,False,True,False,False,0
1914,True,False,False,False,True,False,1
2000,False,False,False,False,False,False,1
692,True,True,False,False,False,False,0
4600,False,False,True,True,False,True,0
8170,True,True,False,False,False,False,0
1186,False,False,False,True,False,False,1
1575,True,True,False,False,False,False,0
4466,True,False,False,True,True,False,0
4287,True,True,False,False,False,False,0
4690,False,False,False,False,False,False,1
299,True,True,False,False,False,False,0
5990,True,False,False,False,False,False,0
2384,True,False,False,True,True,False,0
5618,True,True,False,False,False,False,0
958,True,True,False,True,True,False,1
3477,True,True,False,False,False,False,0
3736,True,True,False,False,False,False,0
8097,True,True,False,True,False,False,0
7630,False,False,True,True,False,True,0
3316,True,False,False,True,True,False,0
7700,True,False,False,False,False,False,0
7582,True,True,False,False,False,False,0
4134,True,True,False,False,False,False,0
8539,True,False,False,False,False,False,1
963,True,True,False,False,False,False,0
6141,True,True,False,False,False,False,1
7895,True,False,True,False,False,False,1
4684,True,False,False,False,False,False,0
5654,True,True,False,False,False,True,1
7371,True,False,False,False,True,False,0
2481,True,True,False,False,False,False,0
8153,True,True,False,False,False,False,0
5590,True,True,False,False,False,False,0
2297,True,False,False,False,True,False,1
2852,True,True,False,False,False,False,0
1803,True,True,False,False,False,False,1
7720,False,False,False,False,False,False,1
8490,True,True,False,False,False,False,0
5476,True,False,False,False,False,False,0
7528,True,False,False,False,True,False,1
5235,False,False,False,True,True,False,1
3729,True,True,False,False,False,False,0
2471,True,True,False,False,False,False,0
7838,True,True,False,False,True,False,0
5428,True,False,True,False,True,False,1
8997,True,True,False,False,False,False,0
191,True,False,False,False,False,False,0
6175,False,False,False,False,False,False,1
3147,True,True,False,False,False,False,0
3731,True,True,False,False,False,False,0
3158,True,True,False,False,False,False,0
8090,True,True,False,False,False,False,0
2758,True,True,False,False,False,False,0
1846,True,True,False,False,False,False,0
1521,False,False,True,True,True,False,1
8868,True,True,False,False,False,False,0
1306,True,True,False,False,False,False,0
6512,True,True,False,False,False,False,0
6403,True,True,False,False,False,False,0
8450,True,False,True,True,True,False,0
2136,True,False,True,False,True,True,1
4239,True,True,False,False,False,False,0
3490,True,False,True,False,False,True,1
127,True,True,False,False,False,False,0
8399,True,True,False,False,False,False,0
4474,True,True,False,False,False,False,0
993,True,True,False,False,False,False,0
2348,False,False,True,True,True,True,1
6766,False,False,True,True,True,False,1
5699,False,False,False,True,False,False,1
8602,True,True,False,False,False,False,0
1952,True,True,False,False,False,False,0
910,True,False,False,False,True,False,1
7150,False,False,True,False,False,False,1
6729,True,True,False,False,False,False,0
7070,True,False,True,False,False,True,1
939,True,False,True,False,False,True,1
4643,False,False,False,False,False,False,1
1753,True,True,False,False,False,False,0
6771,True,False,False,False,False,False,0
377,True,False,False,True,True,False,0
6474,True,False,False,False,False,False,1
3793,True,False,True,False,False,True,1
5806,False,False,False,True,False,False,1
3066,True,False,True,False,True,False,0
3310,True,True,False,False,False,False,0
1709,True,True,False,False,False,False,0
2172,True,False,True,False,True,False,0
7115,True,True,False,False,False,False,0
2333,True,True,False,False,False,False,0
6509,True,True,False,False,False,False,0
6456,True,False,False,True,False,False,0
5238,True,True,False,False,False,False,0
8129,False,False,True,True,True,True,1
7449,False,False,True,True,False,True,0
2332,True,True,False,False,False,False,0
3672,True,True,False,False,False,False,0
4235,True,False,False,False,False,False,1
4655,False,False,False,True,False,False,1
4760,True,True,False,False,False,False,0
6404,True,True,False,True,False,False,0
7021,True,True,False,False,False,False,1
7768,False,False,True,True,False,False,1
8712,True,False,False,True,True,False,0
7789,True,False,True,False,False,False,1
7087,True,False,True,False,False,True,1
1419,True,True,False,False,False,False,0
5344,True,False,False,False,True,False,1
1536,True,True,False,False,False,False,0
686,True,False,True,False,False,False,0
4806,False,True,False,True,False,False,1
1040,True,True,False,False,False,False,0
3750,True,True,False,False,False,False,0
1164,False,True,False,True,True,True,0
8326,True,True,False,False,False,False,0
1332,True,False,True,False,False,False,0
1581,True,True,False,False,False,False,1
6549,True,False,True,False,False,False,1
2782,True,False,False,True,True,False,0
1191,False,False,False,False,False,False,1
3647,True,True,False,False,False,False,0
1368,True,False,False,True,True,False,1
3119,True,True,False,False,False,False,0
6037,False,False,False,False,False,False,1
5386,True,False,False,True,True,False,1
4860,True,True,False,False,False,False,0
8877,False,False,True,True,False,False,1
7155,True,True,False,False,False,False,0
4500,True,False,False,False,True,False,1
1315,True,True,False,False,False,False,0
4911,True,False,True,False,True,False,1
3289,True,False,False,False,False,False,1
2613,True,True,False,False,False,False,0
4365,True,False,True,True,True,False,0
2554,True,False,True,False,True,True,1
5914,False,False,False,False,False,False,1
7652,False,False,False,False,False,False,1
7202,True,False,True,True,True,False,0
8007,True,False,True,False,True,True,1
1297,True,True,False,False,False,False,0
6580,True,True,False,False,False,False,0
4084,True,False,True,True,True,False,0
376,False,False,False,True,False,False,1
2746,True,True,False,False,False,False,0
7055,True,True,False,False,False,False,0
4590,True,False,False,False,False,False,0
4179,True,True,False,False,False,False,0
3073,True,True,False,False,False,False,0
6761,True,True,False,False,False,False,1
3325,True,False,False,True,True,False,1
7599,True,True,False,True,True,False,0
1756,False,False,False,True,False,False,1
4510,True,True,False,False,False,False,0
5075,True,False,True,False,False,True,1
4550,False,False,False,False,False,False,1
3679,False,False,False,False,False,False,1
7892,True,True,False,False,False,False,0
3641,False,False,False,True,False,False,1
6759,True,True,False,False,True,False,0
22,False,False,False,False,False,False,1
786,True,True,False,False,False,False,0
8649,True,False,False,False,True,False,0
4955,True,False,False,True,False,True,1
1432,True,True,False,False,False,False,0
8056,True,False,False,True,True,False,0
5666,True,False,False,True,True,False,0
8786,False,False,True,True,True,False,1
508,True,True,False,False,False,False,0
7887,True,True,False,True,False,False,0
2643,True,False,False,True,True,False,0
1253,True,True,False,True,False,False,0
7980,True,True,False,False,False,False,0
7094,True,True,False,False,False,False,0
5206,True,True,False,False,False,False,0
4648,True,True,False,False,False,False,1
6705,True,True,False,False,False,False,0
65,True,True,False,False,False,False,1
5472,True,False,True,False,False,True,1
6818,False,True,False,True,False,True,1
8465,True,True,False,True,True,False,1
6793,True,True,False,False,False,False,0
8792,False,False,True,True,False,False,1
8023,True,False,True,False,True,True,1
6879,True,True,False,True,False,False,0
3330,True,True,False,False,False,False,0
2202,True,True,False,True,True,False,1
7610,True,True,False,False,False,False,0
723,True,False,True,True,True,False,1
2995,True,True,False,False,False,False,0
57,True,False,True,True,True,False,1
4584,True,False,True,True,True,False,1
6603,True,True,False,False,False,False,1
4492,True,True,False,True,False,False,0
5567,False,False,True,True,True,True,1
8799,True,True,False,True,True,False,1
4623,True,False,False,False,False,False,0
4077,True,True,False,False,False,False,0
6768,True,True,False,False,False,False,0
4789,True,True,False,False,False,False,0
2013,True,True,False,False,False,False,0
2858,True,True,False,False,False,False,0
6539,False,False,True,True,True,True,0
2096,True,False,True,False,True,False,0
8254,True,True,False,False,False,False,0
2498,True,False,False,True,True,False,0
2282,False,False,True,True,True,False,1
4627,False,False,False,False,False,False,1
4556,True,False,False,True,True,False,1
7706,True,True,False,False,False,False,0
4867,True,True,False,False,False,False,1
147,True,True,False,False,False,False,1
3874,True,True,False,False,False,False,0
4014,True,True,False,False,False,False,0
5429,True,True,False,False,False,False,0
3202,True,False,False,True,True,False,0
2507,False,False,False,False,False,False,1
1416,True,True,False,False,False,False,0
5664,False,False,False,False,False,False,1
7577,True,False,False,True,False,False,1
4954,True,True,False,False,False,False,0
6858,True,True,False,False,False,False,0
3575,False,False,True,True,False,False,0
1287,False,False,True,False,False,False,1
2689,True,False,False,False,False,False,0
4439,False,False,False,False,False,False,1
2530,True,True,False,False,False,False,0
2269,True,True,False,False,False,False,0
6235,True,True,False,False,False,False,0
538,True,True,False,False,False,False,0
5378,True,True,False,False,False,False,0
1890,True,True,False,False,False,False,0
5801,True,True,False,False,False,False,0
6455,True,True,False,False,False,False,0
4530,True,False,False,False,False,False,0
7553,True,True,False,False,False,False,0
708,True,True,False,False,False,False,0
8065,False,False,False,False,False,False,1
4833,True,False,True,False,True,False,0
920,True,True,False,False,False,False,0
824,False,False,False,True,False,False,1
8203,True,True,False,False,False,False,0
8185,True,True,False,False,False,False,0
4579,True,False,True,False,False,True,1
4325,True,False,False,False,False,True,0
3673,False,False,True,True,False,True,1
575,False,False,False,False,False,False,1
6370,True,True,False,False,False,False,0
5263,True,True,False,False,False,False,0
2078,True,False,False,False,False,False,0
1232,True,False,False,False,False,False,0
8584,True,False,True,False,False,False,1
224,True,True,False,False,False,False,0
7309,True,True,False,False,False,False,0
8123,True,True,False,False,False,False,0
3883,True,True,False,True,True,False,1
7881,True,True,False,False,False,False,0
7583,True,False,True,False,False,False,1
3249,True,False,True,False,False,False,1
428,True,True,False,False,False,False,0
3698,True,True,False,False,False,False,0
3859,True,True,False,False,False,False,0
6873,True,True,False,False,False,False,1
3983,True,True,False,False,False,False,1
7765,True,False,False,False,True,False,0
4497,True,True,False,False,False,False,0
6224,False,False,True,True,False,True,1
1274,True,True,False,False,False,False,1
171,False,False,False,False,False,False,1
251,True,True,False,False,False,False,1
467,True,True,False,False,False,False,0
3651,True,True,False,False,False,False,0
2338,True,False,False,True,True,False,0
278,True,False,True,False,False,False,1
2632,True,False,False,False,False,False,0
2142,True,False,False,False,True,True,1
774,True,False,False,False,False,False,0
5753,False,False,False,True,False,False,0
7952,True,True,False,False,False,False,0
1541,True,True,False,False,True,False,1
7688,True,False,False,False,False,False,0
1353,True,True,False,False,False,False,0
3646,False,False,False,False,False,False,1
3055,False,False,True,True,False,False,1
7280,True,True,False,True,False,False,0
1241,True,True,False,False,False,False,1
4280,True,True,False,False,False,False,0
8810,True,False,False,False,False,False,0
3150,False,False,True,True,False,False,1
8092,True,True,False,False,False,False,0
898,True,True,False,False,False,False,0
1449,True,True,False,False,False,False,0
7329,True,True,False,False,False,False,0
6436,False,False,False,False,False,False,1
3555,True,True,False,False,False,False,0
471,False,False,False,True,False,False,1
4777,True,True,False,False,False,False,0
4119,True,False,False,True,False,False,0
2326,True,False,False,False,False,False,1
4569,True,False,False,True,True,False,1
8950,True,True,False,False,False,False,0
7854,True,False,True,False,False,False,1
6170,True,False,True,True,True,False,0
7008,True,False,True,True,True,False,1
8790,True,False,False,False,False,False,0
4578,False,False,False,True,False,False,1
2301,True,False,False,False,True,False,0
3741,True,True,False,True,False,False,0
5883,True,False,False,True,True,False,0
4384,False,False,False,False,False,False,1
5060,True,True,False,False,False,False,0
2728,True,False,True,False,False,True,0
8279,False,False,True,False,False,False,1
892,True,True,False,False,False,False,0
7016,True,True,False,False,False,False,0
461,True,True,False,False,False,False,0
2686,True,False,True,False,True,False,1
1425,True,False,False,False,False,False,0
2327,True,True,False,False,False,False,0
8216,False,False,True,True,True,False,0
3281,True,True,False,True,True,False,0
8099,False,False,True,True,True,False,1
8659,True,False,False,True,True,False,1
6820,True,True,False,False,False,False,0
3388,False,False,True,True,False,True,1
4724,False,False,True,True,False,True,1
7896,True,True,False,False,False,False,0
5182,False,False,True,True,True,True,1
419,True,True,False,True,False,False,0
656,True,True,False,True,True,False,0
3422,False,False,True,True,False,True,1
6169,True,False,False,False,True,False,0
6495,False,False,True,True,True,True,1
1565,True,True,False,False,False,False,0
521,True,True,False,False,False,False,0
8263,True,True,False,False,False,False,0
6659,True,True,False,False,False,False,0
6453,False,False,False,True,False,False,1
2010,True,False,False,False,False,False,1
6920,True,True,False,False,False,False,0
2845,True,True,False,False,False,False,0
185,True,True,False,False,False,False,0
796,False,False,False,True,False,False,1
6661,False,False,False,True,False,False,1
8100,True,False,False,True,True,False,0
7401,False,False,False,False,False,False,1
7509,True,True,False,False,False,False,0
7284,True,True,False,False,False,False,0
61,True,True,False,False,False,False,0
2933,True,False,False,True,True,False,1
1735,True,True,False,False,False,False,0
6595,True,False,True,False,True,False,1
7522,False,False,True,True,True,False,1
2903,True,True,False,False,False,False,0
60,False,False,True,True,False,True,1
4313,True,True,False,False,False,False,0
6123,True,True,False,False,False,False,0
445,True,False,True,True,False,False,0
7049,False,False,True,True,True,True,1
7326,True,False,True,True,True,False,0
2888,True,False,False,True,True,False,0
4069,True,False,True,False,False,True,1
3267,True,True,False,False,False,False,0
3601,True,True,False,False,False,False,0
6412,True,True,False,False,False,False,0
3014,True,False,False,True,True,False,0
7730,True,False,True,False,True,True,1
7435,True,True,False,False,False,False,0
1300,True,False,False,False,True,False,0
3956,False,False,True,True,False,False,1
8411,True,True,False,False,False,False,1
8104,True,True,False,False,False,False,0
7960,True,True,False,False,False,False,0
2029,True,False,False,False,True,False,0
5205,True,True,False,False,False,False,0
7714,False,False,True,True,False,True,1
7740,False,False,True,True,False,True,1
4738,True,True,False,True,False,False,0
6955,True,False,False,True,True,False,1
8212,True,False,True,True,True,False,1
1819,True,True,False,False,False,False,0
514,False,False,True,True,False,False,1
8033,True,False,True,False,True,False,0
7080,False,False,False,True,False,False,1
6321,False,False,False,True,True,False,1
2208,True,False,True,False,False,False,1
8061,False,False,False,True,False,False,1
8053,False,False,True,True,False,False,1
7944,True,False,True,False,True,False,1
4944,True,False,False,True,True,False,0
342,True,True,False,False,False,False,0
2339,True,False,False,False,False,False,0
8871,False,False,False,True,False,False,1
3822,True,True,False,False,False,False,0
7783,True,True,False,False,False,False,0
8487,False,False,True,False,False,True,0
6464,True,True,False,False,False,False,0
4792,True,True,False,True,True,False,0
7362,False,False,False,True,True,False,1
2262,True,False,True,False,True,False,1
7097,True,True,False,True,False,False,0
5237,True,True,False,False,True,True,1
291,False,False,True,True,False,False,1
7015,False,False,True,True,True,True,1
5499,False,False,True,True,True,True,1
3827,True,True,False,False,False,False,0
2572,True,False,True,False,True,True,1
4395,False,False,True,True,False,True,0
8289,False,False,True,True,False,False,1
7649,False,False,False,False,False,False,1
3185,True,False,True,False,True,False,1
6431,True,True,False,False,False,False,0
5256,False,False,False,False,False,False,1
2886,False,False,False,True,False,False,1
4850,True,False,True,True,True,False,1
4369,True,True,False,False,False,False,0
8656,True,True,False,False,False,False,0
8586,True,False,False,False,True,False,1
1358,False,False,False,False,False,False,1
6181,True,True,False,False,False,False,0
2661,True,True,False,False,True,False,1
7552,True,True,False,False,False,False,0
2534,True,True,False,False,False,False,0
7042,False,False,False,False,False,False,1
3307,True,True,False,False,False,False,0
3810,True,True,False,False,False,False,0
5121,True,False,True,True,True,True,0
5810,True,True,False,False,False,False,0
8491,True,False,True,False,True,True,1
1424,True,True,False,True,False,False,0
4063,True,True,False,False,False,False,0
4987,True,True,False,True,False,False,0
6965,True,False,False,False,False,False,0
8975,True,False,True,False,False,False,0
2295,True,False,False,False,False,False,0
8082,True,False,False,True,True,False,1
6226,False,False,False,False,False,False,1
5425,True,True,False,False,False,False,0
3787,True,True,False,False,False,False,1
5690,True,True,False,True,False,False,0
7460,True,True,False,True,False,False,0
8325,True,True,False,False,False,False,0
3070,True,True,False,False,False,False,0
2745,True,False,False,False,False,False,0
5731,True,True,False,False,False,False,1
314,False,False,False,True,False,False,1
3682,False,False,False,False,False,False,1
7477,True,True,False,False,False,False,1
1021,True,True,False,True,False,False,0
614,True,True,False,False,False,False,0
8624,False,False,False,False,False,False,1
3645,True,True,False,True,False,False,1
26,True,True,False,False,False,False,0
2682,False,False,False,True,False,False,1
7491,True,False,False,False,True,False,0
3313,True,True,False,True,True,False,1
106,True,True,False,False,False,False,0
5451,True,False,False,True,True,False,1
8193,True,True,False,False,False,False,1
4140,True,False,True,False,True,False,1
5281,True,True,False,False,False,False,1
2217,True,True,False,False,False,False,0
3544,True,False,False,False,False,False,0
7787,True,True,False,False,False,False,0
8838,True,True,False,True,True,False,0
5399,False,False,True,True,True,True,1
588,True,True,False,False,False,False,0
3806,True,False,False,True,True,False,0
2500,True,False,True,False,True,True,1
404,True,True,False,False,False,False,0
4972,True,True,False,False,True,False,1
1420,True,True,False,False,False,False,0
1842,True,True,False,False,False,False,0
7597,False,False,True,True,False,True,1
6204,True,True,False,False,False,False,0
300,True,True,False,True,False,False,1
1325,True,False,True,True,True,False,0
6091,True,True,False,False,False,False,0
3157,False,False,False,False,False,False,1
7082,True,False,False,True,True,False,1
7629,True,False,False,False,False,False,0
1629,True,True,False,False,False,False,1
2497,True,True,False,False,False,False,0
5555,True,False,False,False,False,False,0
1652,True,True,False,False,False,False,0
7794,True,True,False,False,False,False,0
1101,True,True,False,False,False,False,0
6808,True,False,False,False,False,False,0
2067,True,True,False,False,False,False,0
2056,True,True,False,False,False,False,0
4539,False,False,True,True,False,False,1
5126,True,True,False,False,False,False,0
8765,True,True,False,True,True,False,1
2512,True,False,True,False,False,False,1
5742,True,True,False,False,False,False,0
7619,True,False,False,True,True,False,1
3920,True,True,False,False,False,False,1
463,True,True,False,True,True,False,0
8014,True,True,False,False,False,False,0
8335,True,True,False,False,False,False,0
4053,False,False,True,True,True,False,0
6566,True,True,False,False,False,False,0
1634,True,False,True,False,False,False,1
3026,False,False,False,True,False,False,1
3309,True,True,False,False,False,False,0
1665,True,True,False,False,False,False,0
6546,True,True,False,False,False,False,1
3860,True,False,False,False,False,False,1
5375,True,False,False,False,True,False,1
6216,True,True,False,False,False,False,0
8108,True,True,False,True,True,False,1
2280,True,True,False,True,False,False,0
98,False,False,True,True,False,False,1
5197,False,False,True,True,False,False,1
2553,True,True,False,False,False,False,0
3557,True,True,False,False,False,False,0
8208,True,False,True,True,True,False,1
4520,True,True,False,False,False,False,0
1951,False,False,True,True,True,False,1
7666,True,True,False,False,False,False,0
2300,True,False,True,True,True,False,0
7,True,True,False,False,False,False,0
531,True,False,True,False,False,True,1
1095,True,True,False,True,True,False,1
1495,True,True,False,False,False,False,1
942,True,True,False,False,False,False,0
1237,True,True,False,False,False,False,0
5901,True,False,True,False,True,False,0
8318,False,False,True,True,True,False,1
5755,True,True,False,False,False,False,1
7205,True,True,False,False,False,False,1
8161,True,True,False,False,False,False,0
1400,True,True,False,True,False,False,0
1713,True,False,False,False,False,False,1
6798,False,False,False,False,False,False,1
3779,True,True,False,False,False,False,0
5143,False,False,True,True,False,True,1
6785,True,True,False,False,False,False,0
8066,True,True,False,False,False,False,0
1199,True,False,False,False,False,False,1
4980,False,False,False,False,False,False,1
4400,True,True,False,False,False,False,0
1476,False,False,False,False,False,False,1
4342,False,False,False,True,False,False,1
118,True,True,False,False,False,False,0
5689,True,True,False,False,False,False,0
779,True,True,False,False,False,False,0
3006,False,False,True,True,False,False,1
2028,True,False,False,False,False,False,0
4381,True,True,False,False,False,False,0
6714,True,True,False,False,False,False,0
8745,True,True,False,True,True,False,1
52,True,True,False,False,False,False,1
6199,True,True,False,False,False,False,0
950,False,False,False,False,False,False,1
5674,True,True,False,False,False,False,1
990,True,True,False,False,True,False,0
2830,True,False,True,True,True,False,0
47,True,True,False,False,False,False,0
2928,True,True,False,False,False,False,0
8261,True,True,False,False,False,False,0
8629,True,False,False,True,True,False,1
562,True,False,True,True,True,False,1
3616,False,False,False,False,False,False,1
8644,True,False,True,False,True,False,0
2526,True,True,False,False,False,False,0
6294,True,True,False,False,False,False,0
5490,False,False,False,True,False,False,1
232,True,False,False,False,False,False,0
