row_id,high_eff_min_freq_0.7963888888888889,high_eff_scorer_freq_0.5361111111111111,eff_times_minutes_binning_quantile_6,assists_binning_quantile_4,rebounds_binning_quantile_7,eff_times_minutes_binning_quantile_4,target
7605,True,True,False,True,False,False,0
4762,True,True,False,False,False,False,0
2195,True,True,False,False,False,False,0
6630,True,True,False,False,False,False,0
5114,False,False,False,False,True,False,1
558,True,True,False,False,False,False,0
8615,True,True,False,False,False,False,0
7479,True,False,False,False,False,True,1
1208,True,False,True,False,False,False,1
5667,True,True,False,False,False,False,0
8603,True,False,False,False,False,True,1
1511,True,True,False,False,False,False,0
3830,True,True,False,False,False,False,0
3733,True,True,False,False,False,False,0
6399,False,False,False,True,False,False,1
3212,True,False,False,False,False,False,0
3631,False,False,True,True,False,False,1
8142,True,True,False,True,False,False,0
6702,False,False,False,False,True,False,0
267,True,True,False,False,False,False,0
1141,True,False,False,False,False,False,1
3163,True,True,False,False,False,False,0
8414,False,False,True,True,False,False,1
3731,True,True,False,False,False,False,0
1910,True,True,False,False,False,False,0
5877,True,True,False,False,False,False,0
2661,True,True,False,False,False,True,1
657,True,True,False,True,False,False,1
6943,True,False,False,False,False,True,1
6297,True,False,False,False,False,False,1
999,True,True,False,True,False,True,1
5968,True,False,False,True,False,True,0
2835,False,False,True,False,True,False,1
8247,True,True,False,False,False,False,0
1238,True,False,False,True,False,False,0
8152,False,False,True,False,True,False,1
6367,True,True,False,False,False,False,1
7716,True,False,False,True,False,False,0
5092,False,False,False,True,False,False,1
2187,True,True,False,False,False,False,0
1135,True,True,False,False,False,False,0
5005,True,True,False,False,False,False,0
1304,True,True,False,False,False,False,1
1628,True,True,False,True,False,False,0
7976,True,True,False,False,False,False,0
1523,True,False,False,False,False,True,0
8827,True,False,False,False,False,False,1
359,True,True,False,True,False,False,1
139,True,True,False,False,False,False,0
300,True,True,False,False,False,False,1
1557,False,False,True,False,True,False,1
5100,True,True,False,True,False,True,1
383,True,True,False,True,False,False,0
6785,True,True,False,False,False,False,0
5598,True,True,False,False,False,True,1
4858,True,False,False,False,True,True,1
7790,False,False,False,False,True,False,1
7116,True,False,False,False,True,False,1
5744,True,True,False,False,False,False,0
7921,True,True,False,False,False,False,0
6762,False,False,False,True,False,False,0
5699,False,False,True,False,False,False,1
8298,True,True,False,False,False,False,0
2722,True,True,False,True,False,True,0
1933,True,False,False,False,False,False,1
8079,False,False,True,True,False,False,0
3237,True,True,False,False,False,False,1
3141,True,True,False,False,False,False,0
4164,True,False,False,False,False,False,0
7797,True,False,False,True,False,True,0
3808,True,True,False,False,False,False,0
8526,True,False,True,False,True,False,1
8687,False,False,False,False,False,False,0
4155,False,False,True,True,False,False,1
4173,True,False,False,False,True,False,0
797,True,True,False,False,False,False,0
2417,False,False,False,False,False,False,1
786,True,True,False,False,False,False,0
3159,False,False,False,False,True,False,0
124,True,True,False,False,False,True,1
2173,True,True,False,False,False,False,0
7082,True,False,False,False,False,True,1
7022,True,True,False,False,False,False,0
8361,True,True,False,False,False,False,0
4341,True,True,False,False,False,False,0
911,False,False,False,False,False,False,1
2310,True,True,False,False,False,False,0
8689,True,True,False,True,False,False,0
3635,False,False,False,True,False,False,1
1258,True,True,False,False,False,True,1
4459,True,True,False,False,False,False,0
1179,True,True,False,False,False,False,0
4653,True,False,False,True,False,False,1
3651,True,True,False,False,False,False,0
443,True,True,False,False,False,False,0
7526,True,True,False,True,False,False,0
1400,True,True,False,False,False,True,0
1458,True,True,False,False,False,False,0
8441,True,True,False,False,False,False,0
1055,True,False,False,True,False,False,1
5557,True,True,False,False,False,False,0
3276,True,True,False,False,True,True,1
7515,True,True,False,False,False,False,0
3700,True,True,False,True,False,True,1
3760,True,False,True,False,True,False,1
930,False,False,False,True,False,False,0
7172,False,False,False,False,False,False,1
1830,True,True,False,True,False,True,0
2929,True,False,True,True,False,False,0
8437,True,False,False,False,False,False,0
4222,True,True,False,False,False,False,0
3547,True,True,False,False,False,False,0
7881,True,True,False,False,False,False,0
6524,True,False,False,True,False,False,0
2012,True,True,False,False,False,False,0
7428,True,True,False,False,False,False,0
6673,True,True,False,False,False,False,0
3220,True,True,False,False,False,False,0
2607,True,True,False,False,False,False,0
3265,True,True,False,False,False,False,0
4929,True,True,False,False,False,False,0
8883,True,True,False,False,False,False,0
6527,True,False,False,False,False,True,1
7,True,True,False,False,False,False,0
2981,True,True,False,False,False,False,1
3362,True,True,False,False,False,False,0
4775,True,False,True,True,False,False,1
1944,True,True,False,False,False,False,0
5982,True,True,False,False,False,False,0
1636,True,True,False,True,False,False,0
1142,True,True,False,False,False,False,0
7522,False,False,False,True,False,False,1
6287,True,True,False,False,False,False,0
2071,True,True,False,False,False,False,0
3135,False,False,False,False,False,False,1
5161,True,False,True,False,False,False,1
6240,True,True,False,False,False,False,0
6729,True,True,False,False,False,False,0
2243,True,True,False,False,False,True,0
1475,True,True,False,False,True,True,1
7273,True,False,False,False,False,False,1
1890,True,True,False,False,False,False,0
3436,True,True,False,False,False,False,0
6534,True,True,False,False,False,True,0
6188,True,True,False,False,False,False,0
3706,True,False,False,False,True,True,0
2022,False,False,True,True,True,False,1
4021,True,True,False,False,False,False,0
7697,True,False,False,False,False,False,0
6998,False,False,True,False,True,False,1
7541,True,False,False,False,True,True,1
2659,False,False,True,True,True,False,1
1131,True,False,False,False,False,True,0
7634,True,True,False,False,False,False,0
1820,False,False,True,False,True,False,1
6012,False,False,True,True,False,False,1
4319,False,False,True,True,False,False,1
8641,False,False,True,True,False,False,1
4145,True,True,False,False,False,False,0
4670,True,False,False,False,False,True,1
1237,True,True,False,True,False,False,0
5477,True,True,False,False,False,False,0
8853,True,True,False,False,False,False,0
1857,True,True,False,True,True,True,1
2283,True,True,False,True,False,False,0
6947,True,True,False,True,False,False,0
8383,True,True,False,False,False,True,0
4094,True,True,False,False,False,False,0
7504,False,False,True,False,True,False,1
5201,True,False,False,False,False,False,0
3422,False,False,True,True,False,False,1
387,False,False,False,False,True,False,0
1629,True,True,False,True,False,False,1
3586,False,False,False,False,False,False,1
7895,True,False,False,False,False,False,1
2715,True,True,False,True,False,False,0
5771,True,True,False,True,False,True,0
6983,True,False,False,True,False,True,0
8384,True,True,False,True,True,False,1
3190,True,True,False,False,False,False,1
8971,True,True,False,True,False,False,0
4306,True,True,False,True,False,False,1
910,True,False,False,False,True,False,1
5386,True,False,False,False,False,True,1
7404,True,False,False,False,False,True,1
1867,True,True,False,False,False,False,0
1843,True,True,False,False,False,True,1
2498,True,False,False,False,False,False,0
8010,True,True,False,False,False,False,0
6355,False,False,False,True,False,False,1
7717,True,True,False,False,False,False,0
5055,False,False,True,True,True,False,1
4007,True,True,False,False,False,False,0
2703,False,False,True,False,False,False,1
8043,True,True,False,False,False,False,1
332,True,True,False,False,False,False,0
5749,False,False,False,True,False,False,1
7925,False,False,False,False,True,False,0
6555,True,False,False,False,False,False,1
5776,True,True,False,False,False,False,0
2460,True,True,False,False,False,False,0
1775,False,False,True,True,True,False,1
6109,False,False,True,False,True,False,1
6419,True,False,True,False,True,False,1
2687,False,False,False,True,False,False,0
8221,True,False,True,False,False,False,1
7950,True,True,False,False,False,False,1
5669,False,False,True,True,False,False,1
6839,True,True,False,False,False,False,0
7203,True,False,False,False,False,False,1
7543,True,False,True,False,False,False,0
7483,False,False,True,True,False,False,1
6994,True,True,False,False,True,False,0
7370,True,False,False,False,False,True,1
5463,True,True,False,True,False,False,1
174,True,True,False,False,False,False,0
8715,False,False,True,True,False,False,1
4616,False,False,False,True,False,False,1
3322,False,False,True,True,False,False,1
8664,True,True,False,False,False,False,0
3373,True,True,False,False,False,False,0
3312,True,True,False,True,False,False,0
5868,True,True,False,False,False,False,0
6099,False,False,True,False,True,False,1
7670,False,False,False,True,False,False,1
6552,True,False,False,False,False,False,1
4680,True,True,False,False,False,False,0
3404,True,True,False,False,False,False,0
19,True,True,False,False,False,False,1
3692,True,True,False,False,False,False,0
7397,True,False,False,True,False,False,0
4097,True,True,False,False,True,True,1
3629,False,False,False,False,True,False,1
7748,True,True,False,False,False,False,0
2175,True,True,False,True,False,False,0
1357,False,False,True,False,True,False,1
5003,True,True,False,False,False,False,0
5940,False,False,False,True,False,False,1
8549,True,False,False,False,False,False,1
3113,False,False,False,True,False,False,1
183,True,True,False,False,False,False,1
7645,True,False,False,False,False,False,1
7741,True,True,False,False,False,True,0
1813,False,False,True,False,True,False,1
6331,True,False,False,False,False,False,0
6993,True,True,False,False,False,False,0
4913,True,True,False,False,True,True,0
7192,True,True,False,False,False,False,0
1801,True,True,False,False,False,False,0
2430,True,True,False,False,False,False,0
5483,True,True,False,False,False,False,0
7559,True,True,False,False,False,False,0
6033,True,True,False,False,False,False,0
1969,True,False,False,False,False,False,0
6830,True,True,False,False,False,False,0
6536,True,True,False,False,False,False,0
6058,True,False,True,False,False,False,1
4988,True,True,False,False,False,False,0
8778,False,False,True,True,False,False,1
4651,False,False,True,False,False,False,1
1160,True,True,False,False,False,False,0
1214,True,True,False,False,False,False,0
5901,True,False,False,False,False,False,0
1326,False,False,True,True,False,False,1
6034,False,False,True,True,False,False,1
7530,True,True,False,False,False,False,0
4797,True,True,False,False,False,False,0
1456,True,False,False,False,False,True,0
5411,True,True,False,False,False,False,0
5742,True,True,False,False,False,False,0
6969,True,False,False,False,False,False,0
4963,False,False,False,True,False,False,1
7491,True,False,False,True,False,True,0
1645,False,False,True,True,False,False,1
2141,True,False,False,False,False,True,0
4537,False,False,False,False,False,False,0
4458,True,True,False,False,False,False,1
7908,True,False,False,False,False,False,1
5587,True,True,False,False,False,False,0
4379,False,False,False,False,True,False,1
730,True,False,False,True,False,False,1
4358,True,False,False,False,False,True,1
8275,True,True,False,False,False,False,0
1937,True,False,False,True,False,True,0
3794,True,True,False,False,True,True,1
3737,True,True,False,False,True,False,0
2262,True,False,False,True,False,True,1
6995,True,True,False,False,False,False,0
1111,True,True,False,False,False,False,0
7953,True,True,False,False,False,False,0
5481,True,False,False,False,False,True,0
2999,True,False,False,True,False,False,1
2395,False,False,False,False,True,False,1
1186,False,False,True,True,False,False,1
2008,True,False,False,False,False,False,1
194,True,True,False,False,False,False,0
5612,True,True,False,False,False,False,0
7820,True,True,False,False,False,False,0
579,False,False,True,True,False,False,1
5526,True,False,False,True,False,False,0
772,True,True,False,False,False,False,0
2396,False,False,True,False,True,False,1
1479,True,False,False,False,False,False,0
1847,True,True,False,False,False,False,0
8181,True,True,False,False,False,False,0
4275,True,True,False,False,False,False,0
3741,True,True,False,False,False,False,0
4601,True,True,False,False,False,False,1
8671,True,False,False,True,False,False,1
6523,True,True,False,False,False,False,0
4916,True,True,False,True,False,False,0
2074,True,False,False,False,False,False,1
4755,False,False,True,True,False,False,1
1897,True,True,False,False,False,False,0
7211,True,True,False,False,False,False,0
3660,True,False,False,True,False,False,1
2380,True,False,False,False,False,False,1
1448,True,False,False,False,False,False,0
343,False,False,True,True,False,False,1
5128,True,False,False,False,False,True,1
3137,True,True,False,False,False,False,0
2528,False,False,True,False,True,False,1
728,True,True,False,False,False,False,0
4578,False,False,True,False,True,False,1
977,True,True,False,False,False,False,0
6914,False,False,True,True,False,False,1
8053,False,False,True,True,False,False,1
3517,False,False,True,True,False,False,1
7761,True,True,False,False,True,False,1
8807,True,True,False,False,False,False,0
3941,True,True,False,False,False,False,0
1300,True,False,False,False,False,True,0
8786,False,False,False,False,False,False,1
1349,False,False,True,False,False,False,1
661,True,True,False,False,False,True,0
1493,True,True,False,False,False,False,0
6605,True,True,False,False,False,False,0
6823,False,False,True,True,False,False,1
7839,True,False,False,True,False,True,1
5155,True,True,False,False,False,True,1
2316,True,True,False,False,False,False,0
8649,True,False,False,True,False,True,0
8616,True,False,True,True,False,False,1
1086,True,True,False,False,False,False,0
2525,True,False,False,False,False,True,0
7073,True,False,False,False,False,False,1
5375,True,False,False,False,False,True,1
3199,True,True,False,False,False,True,1
7592,True,True,False,False,False,False,0
8682,True,True,False,False,False,False,0
68,True,True,False,False,False,False,0
7779,True,False,False,False,False,True,0
2270,True,True,False,False,False,False,0
6922,False,False,True,False,False,False,0
5904,True,True,False,False,False,False,0
7710,True,False,True,False,False,False,1
8154,True,True,False,False,False,False,0
5323,True,False,False,True,False,False,1
3448,True,False,False,True,False,False,1
2368,True,True,False,False,False,False,0
5821,True,True,False,False,False,False,0
6557,True,False,False,False,False,False,1
2513,True,True,False,False,False,False,0
2724,False,False,True,False,True,False,1
8254,True,True,False,False,False,False,0
7248,True,True,False,False,False,False,0
1144,True,True,False,False,False,False,0
8759,False,False,True,True,False,False,1
5814,True,True,False,False,False,False,0
8261,True,True,False,False,False,False,0
8288,True,True,False,False,False,False,0
4729,True,True,False,False,False,False,0
5495,True,True,False,False,False,False,0
7535,True,False,False,False,False,True,0
3790,False,False,False,True,False,True,0
2221,True,True,False,False,False,False,0
5076,False,False,False,False,True,False,0
2332,True,True,False,False,False,False,0
5395,True,True,False,False,False,False,0
5974,True,True,False,True,False,True,0
6482,True,True,False,False,True,False,1
8398,True,True,False,False,False,False,0
4089,True,True,False,False,False,False,0
1968,True,True,False,False,False,False,0
7972,False,False,False,False,False,False,1
7655,True,False,False,False,True,False,1
8624,False,False,True,True,False,False,1
4366,True,False,False,False,False,True,0
424,True,True,False,False,False,False,0
281,True,True,False,False,False,False,1
1905,True,True,False,False,False,False,0
596,True,True,False,False,False,False,0
7251,True,False,False,False,True,False,1
3918,False,False,False,True,False,False,0
5662,False,False,True,False,False,False,0
3619,True,True,False,True,True,False,1
840,True,False,False,False,True,False,0
4597,True,True,False,False,False,False,0
6023,True,True,False,False,False,False,0
142,True,True,False,False,False,False,0
8077,True,True,False,True,False,False,0
1378,True,True,False,True,False,False,0
3675,True,False,False,True,False,True,1
7612,True,True,False,False,False,False,1
8904,False,False,True,False,True,False,1
4742,True,True,False,True,False,False,0
3809,True,False,False,False,False,False,1
1139,True,False,False,False,False,False,0
2258,True,True,False,False,False,False,0
6326,False,False,True,False,True,False,1
1788,True,False,False,False,False,False,0
3939,True,False,False,False,False,True,0
6351,True,True,False,False,False,False,0
4647,True,False,False,True,False,False,1
460,True,False,False,False,False,False,0
8584,True,False,False,True,False,False,1
949,False,False,False,True,False,False,1
3701,True,True,False,True,False,False,0
1337,True,True,False,False,False,False,0
4629,True,True,False,False,False,False,0
7792,True,False,False,True,False,False,0
1603,True,True,False,False,False,True,0
2239,True,True,False,False,False,False,0
640,True,True,False,False,False,False,0
8837,True,True,False,False,False,False,0
3831,True,True,False,False,False,False,0
8453,True,True,False,False,False,False,0
6418,True,False,False,False,False,True,0
8861,True,True,False,False,False,False,0
1959,True,False,False,True,False,True,1
1071,True,True,False,False,False,False,0
156,True,True,False,True,False,False,0
2296,True,False,False,False,False,False,1
6253,False,False,True,False,False,False,1
4579,True,False,True,False,False,False,1
1090,True,True,False,False,False,False,0
2941,True,True,False,False,False,False,0
724,True,True,False,False,False,False,0
4385,True,True,False,False,False,False,1
931,True,True,False,True,False,False,0
2910,False,False,False,False,True,False,1
6310,True,True,False,False,False,False,1
896,False,False,True,False,True,False,1
3248,True,False,False,True,False,False,1
2327,True,True,False,False,False,False,0
7496,True,True,False,False,True,True,1
6847,True,True,False,False,True,True,1
7181,True,True,False,False,False,False,0
5039,True,True,False,False,False,False,0
4137,True,True,False,False,False,False,0
8315,True,False,False,True,False,True,0
1716,False,False,True,True,False,False,0
1699,True,True,False,False,False,False,0
8721,True,True,False,False,False,False,0
8591,True,True,False,False,False,False,0
8974,False,False,True,True,True,False,1
6633,True,True,False,False,False,False,0
3832,True,False,False,False,False,False,0
3349,True,False,False,False,True,False,0
8564,True,True,False,True,True,True,1
986,True,True,False,True,False,False,0
1822,False,False,False,False,False,False,0
4572,True,False,False,False,False,False,1
588,True,True,False,False,False,False,0
8779,False,False,False,False,True,False,1
5078,True,True,False,False,False,False,0
6539,False,False,False,False,True,False,0
6808,True,False,False,True,False,False,0
8568,True,False,False,True,False,False,1
8970,True,False,False,True,False,True,0
5484,True,True,False,False,False,False,0
6228,True,True,False,True,False,False,0
8327,True,False,True,True,False,False,1
5515,False,False,True,False,False,False,1
7765,True,False,False,False,False,True,0
5554,True,True,False,False,False,False,0
3558,True,True,False,False,False,False,0
1396,True,True,False,True,False,True,0
265,True,True,False,False,False,False,0
3548,True,False,False,True,False,False,1
6135,True,True,False,False,False,False,0
3070,True,True,False,False,False,False,0
5026,True,False,False,False,False,False,0
6924,False,False,False,True,False,False,1
3865,True,False,False,False,False,True,1
8120,True,True,False,False,False,False,0
2401,True,True,False,False,False,False,0
7085,True,True,False,False,False,True,0
3712,True,True,False,True,False,False,0
247,False,False,False,False,True,False,1
1595,True,True,False,False,False,False,0
1530,True,True,False,False,False,False,0
6632,True,False,True,False,False,False,1
924,True,True,False,False,False,False,0
6069,True,False,False,False,False,True,0
4365,True,False,False,False,False,False,0
670,False,False,True,False,False,False,1
3605,False,False,False,False,False,False,0
5109,True,True,False,False,False,False,0
1911,True,True,False,False,False,True,0
6836,True,True,False,False,False,False,0
5249,False,True,False,True,False,True,1
3959,True,True,False,False,False,False,0
5644,True,True,False,False,False,False,0
2697,True,False,False,False,False,True,1
2592,True,True,False,False,False,False,0
1782,True,False,False,False,False,True,0
3014,True,False,False,False,False,True,0
2308,True,False,False,False,False,False,1
8713,True,True,False,False,False,True,0
3691,True,True,False,False,False,False,1
688,True,True,False,False,False,False,0
613,True,True,False,False,False,False,0
6146,False,False,True,False,False,False,1
3201,True,True,False,False,False,False,0
2268,False,False,False,False,True,False,1
8814,True,True,False,False,False,False,1
7443,True,True,False,False,False,False,0
1899,True,True,False,False,False,False,0
8575,True,True,False,False,False,False,0
6208,True,True,False,False,False,False,0
259,True,True,False,False,True,True,0
2925,False,False,True,True,False,False,1
4944,True,False,False,False,False,True,0
2823,True,True,False,False,False,False,1
3340,True,True,False,False,False,True,0
3526,True,True,False,False,False,False,1
4564,True,True,False,True,False,True,0
5330,True,True,False,False,False,False,0
5224,True,False,False,False,False,False,1
2286,True,False,True,False,True,False,1
4655,False,False,False,False,False,False,1
7827,True,False,False,True,False,True,1
485,True,False,False,False,False,False,0
2212,True,False,False,False,False,False,1
5417,True,False,False,False,True,True,0
7056,True,False,False,True,False,False,1
2556,False,False,True,False,False,False,1
8,True,True,False,False,False,False,0
3658,True,False,False,True,False,True,0
8237,True,False,False,True,False,False,1
4875,True,True,False,False,False,False,0
4403,True,True,False,False,False,False,0
5547,False,False,True,True,False,False,1
8381,True,False,False,False,False,True,1
2427,True,True,False,True,False,False,0
1815,False,False,False,False,False,False,0
8659,True,False,False,False,False,False,1
2275,False,False,True,False,True,False,1
1012,True,True,False,True,False,False,0
6642,True,True,False,True,False,False,0
1068,True,False,True,False,True,False,1
1992,True,True,False,False,False,False,0
3971,True,True,False,False,False,False,0
8456,True,True,False,True,False,False,0
5880,True,False,False,False,False,False,0
6974,True,True,False,False,False,False,0
4543,True,True,False,False,False,False,0
8388,True,False,False,False,False,True,1
3868,True,False,True,True,False,False,0
8472,True,False,False,False,False,False,0
3049,False,False,False,True,False,False,1
782,True,True,False,False,False,False,0
2676,True,True,False,True,False,False,1
1750,True,True,False,False,False,False,0
2792,True,True,False,False,False,False,0
5775,True,True,False,False,False,False,0
4980,False,False,True,True,False,False,1
1092,True,False,False,False,False,True,1
6774,True,False,False,True,False,True,1
4628,True,True,False,False,False,True,0
2325,False,False,True,True,False,False,1
8263,True,True,False,False,False,False,0
5056,False,False,False,True,False,False,1
2609,True,False,False,False,False,True,0
8021,True,False,False,False,False,False,0
2291,True,False,False,False,False,True,0
1728,True,True,False,False,False,False,0
611,True,True,False,True,False,False,0
4667,True,True,False,False,False,False,0
7726,False,False,True,False,True,False,1
344,False,False,False,True,False,False,1
6855,True,True,False,False,False,False,0
7632,True,True,False,False,False,False,1
3751,True,True,False,False,False,False,0
7017,True,True,False,False,False,False,0
8372,True,True,False,False,False,False,0
3216,True,True,False,False,False,False,0
98,False,False,False,False,True,False,1
6358,False,False,False,False,True,False,1
5177,True,True,False,False,False,False,0
1538,False,False,True,True,False,False,1
3589,True,True,False,False,False,False,0
5959,True,True,False,False,False,False,0
3649,True,True,False,False,False,False,0
7789,True,False,True,False,False,False,1
6070,True,False,True,False,True,False,1
1518,False,False,True,False,True,False,1
5062,True,False,False,False,False,False,0
8410,True,True,False,False,False,False,0
4625,True,True,False,False,False,False,0
4273,True,True,False,False,False,False,0
3670,False,False,False,False,True,False,0
5801,True,True,False,False,False,False,0
2091,True,True,False,False,False,False,0
573,True,False,False,False,False,False,1
8600,True,True,False,False,False,False,0
8422,True,True,False,False,False,False,0
8122,True,True,False,False,False,False,0
3063,True,True,False,False,False,False,0
6218,True,False,False,True,False,False,0
7094,True,True,False,False,False,False,0
6373,True,True,False,True,False,True,0
6350,False,False,True,True,False,False,1
6570,False,False,True,False,True,False,1
4480,False,False,False,False,True,False,1
4949,True,False,False,True,False,False,1
371,True,True,False,False,False,False,0
1939,False,False,True,False,False,False,1
6936,False,False,True,False,True,False,1
1754,True,False,False,False,False,False,1
3671,False,False,True,False,True,False,1
3653,True,True,False,False,False,False,0
5202,True,True,False,False,False,False,1
2362,True,False,False,False,False,False,1
4261,True,False,False,True,False,True,1
5433,True,True,False,False,False,False,0
4992,True,True,False,False,True,False,0
6113,True,False,False,False,False,False,0
8511,True,True,False,False,True,True,1
3738,True,False,False,False,False,False,0
6040,True,False,False,False,False,True,0
6763,True,True,False,False,False,False,1
8559,True,False,False,False,False,True,1
5592,True,True,False,False,False,False,0
1172,True,False,True,True,False,False,1
6385,True,True,False,False,False,False,0
1423,True,False,False,True,False,False,1
8496,True,True,False,False,False,True,0
8411,True,True,False,True,False,False,1
7258,True,True,False,True,False,False,0
8236,True,True,False,False,False,False,1
875,True,True,False,False,False,False,0
2298,True,False,False,False,False,True,0
2644,True,True,False,False,False,False,0
7150,False,False,True,False,True,False,1
1720,True,True,False,False,False,False,0
5348,True,True,False,False,False,False,0
5933,True,True,False,False,False,True,0
841,True,True,False,False,False,False,0
8943,True,True,False,False,False,False,0
582,True,True,False,True,False,False,0
205,True,True,False,False,False,False,1
1642,False,False,False,False,False,False,1
2015,True,False,False,False,False,False,0
3254,True,True,False,False,False,False,0
6057,True,True,False,False,False,False,0
906,True,False,False,False,False,False,0
632,True,True,False,False,False,False,0
7844,True,False,False,False,False,True,1
6291,False,False,True,True,False,False,1
1975,True,True,False,False,False,False,0
163,True,False,False,True,False,False,1
4999,False,False,True,True,False,False,1
6693,True,True,False,False,False,False,0
8500,True,True,False,False,False,False,0
6243,True,True,False,False,False,False,0
4714,True,True,False,False,False,False,0
876,False,False,True,True,False,False,1
1432,True,True,False,False,False,False,0
4644,True,False,True,False,False,False,1
5081,True,False,False,False,False,True,0
5784,True,True,False,False,False,False,0
8213,True,True,False,False,False,False,0
6126,False,False,True,True,False,False,1
6462,True,True,False,True,False,True,1
6238,True,True,False,True,False,False,0
8490,True,True,False,False,False,False,0
2857,False,False,False,False,False,False,1
1862,True,True,False,False,False,False,1
2660,False,False,True,False,True,False,1
3385,False,False,True,False,True,False,1
8605,False,True,False,False,True,False,1
8796,False,False,True,True,False,False,1
6498,True,True,False,False,False,False,0
6838,True,False,False,False,False,True,0
4734,True,True,False,False,False,False,0
3332,False,False,False,True,False,False,1
8000,True,True,False,False,False,False,0
7366,True,True,False,False,False,True,0
6837,True,False,True,False,False,False,1
2097,True,False,False,True,False,False,0
2004,False,False,True,False,True,False,1
7590,True,True,False,False,False,False,0
6667,True,True,False,False,False,False,0
5018,True,False,False,False,False,True,1
547,True,False,False,False,False,False,1
1450,True,False,True,False,False,False,0
6801,False,False,False,False,False,False,1
2611,True,True,False,False,False,False,0
1901,True,True,False,False,False,False,0
7707,True,True,False,False,False,False,0
2758,True,True,False,True,False,False,0
1886,True,False,False,False,False,False,0
8840,False,False,True,False,False,False,0
5739,True,True,False,False,False,False,1
8495,False,False,True,True,False,False,1
5891,True,False,False,True,False,False,1
2098,True,True,False,True,False,False,1
8354,True,False,False,False,True,False,0
5693,True,False,False,False,False,True,0
500,True,True,False,False,False,False,0
5625,False,False,True,False,False,False,1
837,True,True,False,False,False,False,0
3472,True,True,False,True,False,False,0
4698,True,True,False,False,False,False,0
7786,True,False,False,False,False,True,0
2172,True,False,False,False,False,False,0
8299,True,False,False,False,False,False,0
5679,True,False,False,False,False,True,0
8253,False,False,True,True,False,False,1
399,True,True,False,False,False,False,0
2011,True,True,False,False,False,False,1
5167,True,True,False,True,False,False,0
5872,True,True,False,True,False,True,0
8811,True,True,False,False,False,False,0
1284,False,False,False,False,True,False,1
6913,False,False,True,True,False,False,1
7162,True,True,False,False,False,False,0
4257,True,True,False,False,False,True,0
1837,True,True,False,False,False,False,0
8112,True,True,False,False,False,False,0
1020,True,True,False,True,False,True,1
7089,True,True,False,False,False,True,0
1327,False,False,True,False,True,False,1
6080,True,True,False,False,False,False,0
476,False,False,False,False,True,False,0
2811,True,False,False,False,False,False,0
7355,True,False,True,False,False,False,1
1652,True,True,False,False,False,False,0
8646,True,False,False,False,False,True,0
1170,True,True,False,True,False,False,0
2529,True,True,False,False,False,False,0
1207,True,True,False,True,False,True,0
6374,True,False,False,False,False,False,0
5470,True,False,False,True,False,False,1
8443,True,True,False,True,False,False,0
7533,True,True,False,False,False,False,0
8698,True,True,False,False,False,False,0
868,True,False,False,True,False,False,1
2975,False,True,False,True,True,False,1
5237,True,True,False,False,True,True,1
5094,False,False,True,False,False,False,1
5434,True,True,False,False,False,False,1
542,True,False,True,False,False,False,1
5196,True,True,False,False,False,False,0
1133,False,False,True,False,True,False,1
8854,True,True,False,False,False,True,0
7718,True,True,False,False,False,False,0
8395,True,False,False,False,False,False,1
3391,True,False,True,False,False,False,1
7051,True,False,False,True,False,False,0
2963,True,False,True,True,False,False,1
4156,True,True,False,False,False,False,0
3260,True,True,False,False,False,False,0
6035,False,False,True,False,True,False,1
6366,True,True,False,False,False,False,0
8942,True,True,False,False,False,False,0
2584,True,True,False,False,False,False,0
2814,True,False,False,False,False,True,0
7593,True,False,False,True,False,True,0
2948,True,True,False,False,False,True,0
5175,True,False,False,False,False,True,0
6752,True,False,False,False,False,True,0
3587,False,False,False,False,True,False,1
8296,True,True,False,False,False,False,0
8984,False,False,True,False,False,False,1
2564,True,False,False,True,False,False,0
2631,False,False,True,True,False,False,1
7835,False,False,True,True,True,False,1
6254,True,True,False,False,False,False,0
5037,False,False,True,False,True,False,1
1081,True,False,False,True,False,True,1
4284,False,False,True,False,False,False,1
6428,False,False,False,False,False,False,0
2086,False,False,True,False,False,False,1
2453,True,False,False,True,False,True,1
4967,True,False,False,False,False,True,0
2024,True,True,False,False,False,False,0
6484,True,True,False,False,False,False,0
7969,False,False,True,False,True,False,1
7521,True,True,False,False,False,False,0
227,True,True,False,False,False,False,0
1014,False,False,True,False,True,False,1
1930,False,False,False,False,False,False,1
7119,True,True,False,False,False,False,0
5252,True,True,False,False,True,False,1
1405,True,False,False,False,True,True,1
2180,True,True,False,False,False,False,0
698,True,False,False,False,False,False,0
1125,True,True,False,True,False,False,1
3896,True,True,False,True,False,True,1
6619,True,True,False,False,False,False,0
5111,True,False,False,True,False,False,1
1779,True,False,False,False,False,True,1
6261,True,True,False,False,False,False,1
2635,True,True,False,False,False,False,1
3490,True,False,True,True,False,False,1
6685,True,True,False,False,False,False,0
1038,True,True,False,False,False,False,0
6094,True,True,False,False,False,False,1
2257,True,False,False,False,False,True,1
6573,True,True,False,False,False,False,0
2614,True,True,False,False,False,False,1
314,False,False,True,False,False,False,1
2650,True,True,False,False,False,False,0
2282,False,False,False,False,False,False,1
7025,True,True,False,False,True,True,1
2548,False,False,True,False,True,False,1
5513,True,True,False,False,False,False,0
5133,True,True,False,False,False,False,0
