row_id,efficiency_binning_standard,opponent_freq,eff_times_minutes_binning_standard,plus_minus_binning_standard,team_freq,scoring_impact_binning_standard,target
2101,6,0.03194444444444444,1,3,0.03333333333333333,1,0
1674,3,0.034444444444444444,1,3,0.035416666666666666,1,0
2102,5,0.034027777777777775,1,4,0.034722222222222224,1,0
4214,9,0.03138888888888889,2,5,0.03375,2,0
5607,15,0.03763888888888889,5,3,0.03208333333333333,4,1
1549,15,0.034861111111111114,4,2,0.034722222222222224,4,1
8524,14,0.034583333333333334,4,4,0.03638888888888889,4,1
3324,9,0.03180555555555555,2,4,0.03166666666666667,2,0
5840,11,0.035555555555555556,3,2,0.03680555555555556,3,0
356,9,0.03347222222222222,2,5,0.034166666666666665,2,0
1462,12,0.035,3,3,0.034166666666666665,3,1
7223,7,0.03208333333333333,2,5,0.03375,1,0
8445,8,0.03166666666666667,1,3,0.034861111111111114,1,0
3221,13,0.032916666666666664,3,3,0.034027777777777775,3,0
7002,12,0.03138888888888889,3,3,0.03305555555555555,3,0
7937,9,0.029722222222222223,2,3,0.03208333333333333,2,0
1752,13,0.03194444444444444,3,4,0.03333333333333333,3,0
6439,5,0.03763888888888889,1,4,0.035555555555555556,1,0
6110,7,0.03166666666666667,1,4,0.03666666666666667,1,0
1773,4,0.034722222222222224,1,3,0.03333333333333333,1,0
1197,15,0.03180555555555555,4,3,0.035416666666666666,4,1
1879,10,0.03208333333333333,3,4,0.03208333333333333,2,0
2669,12,0.035555555555555556,2,4,0.03375,2,0
3172,12,0.035555555555555556,3,3,0.03125,2,1
2017,10,0.03138888888888889,2,6,0.034861111111111114,2,0
2006,12,0.03208333333333333,3,5,0.029583333333333333,2,1
7506,10,0.032916666666666664,2,3,0.03375,2,1
3894,11,0.03208333333333333,3,5,0.03680555555555556,2,0
3238,8,0.03347222222222222,2,4,0.03638888888888889,2,0
4425,11,0.0375,3,3,0.03333333333333333,2,0
4745,12,0.034027777777777775,3,4,0.03388888888888889,2,1
2079,7,0.03236111111111111,1,3,0.03388888888888889,1,0
397,9,0.035555555555555556,3,4,0.03763888888888889,2,0
2789,15,0.03208333333333333,4,4,0.03333333333333333,4,1
8279,15,0.034861111111111114,4,3,0.03333333333333333,3,1
5236,9,0.03208333333333333,2,2,0.03208333333333333,2,0
4073,15,0.035555555555555556,4,3,0.03305555555555555,4,1
8103,11,0.03194444444444444,3,4,0.034861111111111114,2,0
8553,11,0.03208333333333333,2,4,0.03013888888888889,2,0
5823,11,0.035,3,4,0.03375,2,1
1520,7,0.03138888888888889,1,4,0.03388888888888889,1,0
6582,3,0.03763888888888889,1,2,0.03166666666666667,1,0
1379,7,0.03263888888888889,2,4,0.03666666666666667,1,0
1024,7,0.030972222222222224,1,3,0.03125,1,0
2588,12,0.035694444444444445,3,4,0.032916666666666664,3,1
6143,13,0.030972222222222224,4,6,0.03680555555555556,2,1
5009,9,0.03263888888888889,2,4,0.034722222222222224,1,0
2858,7,0.035555555555555556,1,4,0.029583333333333333,1,0
6677,8,0.03138888888888889,2,4,0.03166666666666667,1,0
5762,6,0.034722222222222224,1,3,0.03333333333333333,1,0
1630,15,0.03319444444444444,4,4,0.03763888888888889,4,1
4889,6,0.034861111111111114,1,4,0.03375,1,0
4527,7,0.035694444444444445,1,4,0.03013888888888889,1,0
3524,9,0.035555555555555556,2,3,0.034166666666666665,2,0
6257,9,0.035555555555555556,2,3,0.030972222222222224,2,0
3608,11,0.03166666666666667,3,4,0.03388888888888889,2,0
8475,17,0.034583333333333334,4,4,0.03013888888888889,4,1
235,9,0.03319444444444444,2,6,0.03638888888888889,2,0
7154,10,0.034722222222222224,3,4,0.03333333333333333,2,0
3797,11,0.03347222222222222,3,3,0.03333333333333333,2,0
4119,10,0.03166666666666667,2,3,0.03375,2,0
5002,10,0.035416666666666666,3,4,0.03333333333333333,2,1
3801,10,0.034861111111111114,2,2,0.034027777777777775,2,0
6065,8,0.03180555555555555,2,5,0.03333333333333333,1,0
8772,12,0.035555555555555556,4,4,0.034861111111111114,3,1
5025,13,0.029722222222222223,3,5,0.03208333333333333,3,1
1949,9,0.03194444444444444,2,5,0.029583333333333333,2,0
471,15,0.03208333333333333,4,5,0.032916666666666664,4,1
6071,13,0.034861111111111114,3,5,0.03375,3,1
3493,10,0.030972222222222224,2,5,0.03375,2,1
2672,11,0.03208333333333333,2,4,0.03208333333333333,2,0
8148,14,0.0375,4,4,0.03375,3,1
2225,10,0.032916666666666664,2,3,0.03375,2,1
1107,6,0.035555555555555556,1,5,0.03638888888888889,1,0
8067,1,0.03263888888888889,1,4,0.03013888888888889,1,0
819,9,0.035694444444444445,2,3,0.035555555555555556,2,1
4524,13,0.03166666666666667,3,4,0.03166666666666667,2,1
7626,15,0.03138888888888889,5,4,0.03013888888888889,5,1
8573,14,0.034444444444444444,4,4,0.035416666666666666,4,1
8430,12,0.034722222222222224,3,3,0.03013888888888889,2,1
8451,8,0.035,1,2,0.03166666666666667,1,0
889,8,0.034027777777777775,2,4,0.03013888888888889,1,0
2438,12,0.03138888888888889,3,4,0.034861111111111114,2,1
818,3,0.034027777777777775,1,3,0.034027777777777775,1,0
3415,9,0.035555555555555556,2,4,0.035416666666666666,2,0
2342,6,0.035555555555555556,2,3,0.03208333333333333,1,0
8035,9,0.03208333333333333,2,2,0.03763888888888889,2,0
3168,14,0.03138888888888889,4,5,0.03680555555555556,4,1
8386,5,0.03319444444444444,1,2,0.03125,1,0
8670,9,0.03319444444444444,2,3,0.03375,2,1
1265,11,0.030972222222222224,3,4,0.03375,2,1
5087,4,0.03763888888888889,1,5,0.03388888888888889,1,0
5195,9,0.032916666666666664,2,3,0.03333333333333333,2,0
4450,15,0.030972222222222224,4,6,0.030972222222222224,3,1
4946,11,0.03194444444444444,3,3,0.03638888888888889,2,0
4046,14,0.03138888888888889,4,4,0.03375,3,1
7075,15,0.035,5,5,0.03388888888888889,4,1
7888,8,0.0375,2,4,0.03333333333333333,2,0
1229,10,0.035,2,4,0.034861111111111114,2,0
8074,16,0.032916666666666664,5,4,0.03013888888888889,4,1
8537,17,0.035555555555555556,5,4,0.03388888888888889,4,1
5142,15,0.03138888888888889,4,6,0.034166666666666665,3,1
53,10,0.03319444444444444,2,3,0.03263888888888889,2,0
6127,6,0.030972222222222224,1,4,0.03375,1,0
8034,11,0.03319444444444444,3,4,0.03333333333333333,3,1
160,6,0.034722222222222224,1,3,0.03013888888888889,1,0
6068,11,0.03319444444444444,2,3,0.03638888888888889,2,0
1588,4,0.032916666666666664,1,3,0.034166666666666665,1,0
1590,10,0.03319444444444444,2,3,0.035416666666666666,3,1
6443,12,0.03194444444444444,3,3,0.034722222222222224,3,1
5315,8,0.03236111111111111,2,4,0.03333333333333333,2,0
8333,8,0.030972222222222224,2,4,0.03166666666666667,1,0
3859,8,0.03347222222222222,2,4,0.03333333333333333,2,0
7825,6,0.03319444444444444,1,3,0.03208333333333333,1,0
8128,11,0.03319444444444444,3,3,0.035555555555555556,2,1
2829,14,0.034861111111111114,3,4,0.03638888888888889,3,1
437,13,0.03138888888888889,4,4,0.03208333333333333,3,1
7342,11,0.034027777777777775,3,3,0.034166666666666665,2,1
3879,10,0.035555555555555556,3,4,0.03166666666666667,3,0
1589,10,0.03208333333333333,2,4,0.032916666666666664,2,0
2781,8,0.03194444444444444,2,4,0.034861111111111114,1,0
7961,11,0.030972222222222224,3,4,0.03333333333333333,2,1
7226,10,0.030972222222222224,3,3,0.03333333333333333,2,0
7205,10,0.03166666666666667,2,5,0.03125,2,1
4728,5,0.03166666666666667,1,5,0.03333333333333333,1,0
974,9,0.029722222222222223,1,5,0.03680555555555556,1,0
1239,9,0.03208333333333333,2,5,0.034722222222222224,2,0
2952,16,0.035555555555555556,5,4,0.03638888888888889,5,1
2343,5,0.035694444444444445,1,3,0.03125,1,0
6271,11,0.03208333333333333,2,4,0.034722222222222224,2,1
2159,20,0.035,6,4,0.034166666666666665,6,1
5310,11,0.034861111111111114,3,2,0.03013888888888889,3,0
1498,7,0.03194444444444444,2,3,0.03166666666666667,1,0
4546,14,0.035555555555555556,3,4,0.03208333333333333,4,1
4258,11,0.03263888888888889,3,4,0.03680555555555556,3,0
2423,7,0.035694444444444445,1,4,0.03208333333333333,1,0
5186,8,0.03138888888888889,1,5,0.03305555555555555,1,0
358,12,0.03166666666666667,3,3,0.03680555555555556,3,1
5243,11,0.0375,3,5,0.034166666666666665,3,1
8936,10,0.035416666666666666,2,4,0.03305555555555555,1,0
8580,9,0.03194444444444444,2,3,0.034722222222222224,2,1
2093,3,0.030972222222222224,1,4,0.03666666666666667,1,0
2016,11,0.034583333333333334,2,6,0.03375,2,1
8094,10,0.03138888888888889,2,4,0.030972222222222224,2,0
7143,8,0.03194444444444444,1,4,0.034722222222222224,1,0
188,16,0.03208333333333333,4,5,0.03680555555555556,4,1
6500,8,0.032916666666666664,1,5,0.03013888888888889,1,0
3656,4,0.034027777777777775,1,5,0.03208333333333333,1,0
3427,14,0.034027777777777775,4,3,0.032916666666666664,3,1
5788,8,0.030972222222222224,2,5,0.03638888888888889,1,0
1382,10,0.03208333333333333,2,3,0.03375,2,0
8106,8,0.035,2,2,0.03013888888888889,2,0
414,10,0.03763888888888889,3,5,0.03208333333333333,2,0
5038,5,0.030972222222222224,1,3,0.03333333333333333,1,0
4898,9,0.03194444444444444,2,4,0.03333333333333333,2,1
3337,11,0.03236111111111111,3,4,0.03305555555555555,2,1
3607,14,0.03319444444444444,4,4,0.03763888888888889,3,1
3176,7,0.03236111111111111,2,5,0.034027777777777775,1,0
8062,10,0.035694444444444445,2,4,0.035416666666666666,2,0
8737,13,0.03236111111111111,3,5,0.034027777777777775,3,1
6269,12,0.03208333333333333,3,4,0.03013888888888889,2,1
257,15,0.034722222222222224,4,2,0.032916666666666664,4,1
5690,10,0.03347222222222222,2,5,0.035416666666666666,2,0
201,11,0.03180555555555555,3,4,0.03208333333333333,2,1
2236,9,0.0375,3,3,0.03388888888888889,2,0
4744,15,0.034722222222222224,4,4,0.03763888888888889,4,1
1768,8,0.034027777777777775,2,3,0.03180555555555555,1,0
4237,8,0.035694444444444445,2,3,0.034861111111111114,2,0
7011,6,0.03194444444444444,1,3,0.03013888888888889,1,0
1573,19,0.03194444444444444,6,5,0.03013888888888889,5,1
25,9,0.03180555555555555,2,3,0.03208333333333333,2,0
7739,17,0.035694444444444445,5,5,0.03388888888888889,5,1
1089,12,0.03236111111111111,3,6,0.035555555555555556,3,1
4675,4,0.03208333333333333,1,4,0.032916666666666664,1,0
2695,9,0.03208333333333333,2,5,0.03388888888888889,2,0
7283,11,0.03194444444444444,3,4,0.03763888888888889,2,1
3399,13,0.0375,3,6,0.03333333333333333,3,1
3560,15,0.03347222222222222,5,4,0.029583333333333333,4,1
8230,11,0.034861111111111114,3,2,0.03388888888888889,2,0
2842,13,0.03138888888888889,3,3,0.03208333333333333,3,1
2312,20,0.035694444444444445,6,3,0.03208333333333333,6,1
7730,13,0.03208333333333333,3,4,0.03208333333333333,3,1
3235,14,0.03208333333333333,3,3,0.029583333333333333,3,1
4153,14,0.0375,4,3,0.03375,3,1
1310,13,0.034027777777777775,3,3,0.03305555555555555,3,1
696,4,0.03166666666666667,1,2,0.029583333333333333,1,0
5376,12,0.03194444444444444,3,4,0.03388888888888889,2,1
3753,15,0.032916666666666664,5,5,0.03680555555555556,5,1
1228,10,0.03263888888888889,2,5,0.034722222222222224,2,0
2000,15,0.035416666666666666,5,4,0.03208333333333333,4,1
277,10,0.03208333333333333,2,5,0.03388888888888889,2,0
5453,12,0.035,2,3,0.035555555555555556,2,0
5702,15,0.03180555555555555,5,3,0.03305555555555555,4,1
7756,12,0.034583333333333334,3,4,0.03305555555555555,3,1
3638,10,0.03166666666666667,2,4,0.034166666666666665,2,0
6643,9,0.034583333333333334,1,2,0.035416666666666666,2,0
4779,9,0.034861111111111114,2,3,0.034861111111111114,2,0
8728,5,0.034444444444444444,1,4,0.034861111111111114,1,0
4118,5,0.035,1,3,0.034861111111111114,1,0
5664,16,0.034722222222222224,5,3,0.03013888888888889,5,1
1138,13,0.035416666666666666,4,5,0.03125,3,1
2768,10,0.034722222222222224,3,3,0.03125,2,1
6583,8,0.03236111111111111,2,4,0.03013888888888889,1,0
6197,4,0.03138888888888889,1,5,0.03208333333333333,1,0
943,4,0.03138888888888889,1,4,0.03375,1,0
6163,13,0.03194444444444444,4,4,0.03125,3,1
8436,12,0.03166666666666667,2,4,0.03013888888888889,3,1
4936,14,0.03208333333333333,4,5,0.035555555555555556,3,1
3936,9,0.03180555555555555,2,2,0.03638888888888889,1,0
7654,12,0.03208333333333333,3,5,0.03013888888888889,2,1
2385,8,0.034583333333333334,2,4,0.03680555555555556,1,0
116,6,0.03236111111111111,1,4,0.03638888888888889,1,0
7843,13,0.03194444444444444,3,5,0.03166666666666667,3,1
8978,11,0.03180555555555555,3,3,0.03388888888888889,2,0
3120,10,0.03208333333333333,3,4,0.03375,2,1
4259,7,0.035,1,4,0.03680555555555556,1,0
5405,7,0.03763888888888889,1,1,0.03180555555555555,1,0
7053,14,0.032916666666666664,4,1,0.03388888888888889,3,1
2820,14,0.034444444444444444,4,5,0.03013888888888889,4,1
3823,8,0.03208333333333333,1,2,0.035555555555555556,1,0
8149,10,0.03208333333333333,3,3,0.03013888888888889,2,0
4700,14,0.035555555555555556,4,5,0.034166666666666665,3,1
7847,6,0.034444444444444444,1,4,0.032916666666666664,1,0
3803,10,0.034722222222222224,3,4,0.03013888888888889,2,0
3537,13,0.03236111111111111,4,4,0.03208333333333333,3,1
3826,8,0.030972222222222224,2,3,0.029583333333333333,2,0
7377,12,0.0375,4,4,0.030972222222222224,3,1
7310,12,0.035694444444444445,3,3,0.03375,2,1
4811,5,0.034722222222222224,1,6,0.03125,1,0
1947,9,0.030972222222222224,2,2,0.03638888888888889,2,0
6308,9,0.032916666666666664,2,3,0.03180555555555555,2,0
5747,6,0.03180555555555555,1,3,0.034861111111111114,1,0
5336,9,0.03194444444444444,2,3,0.03388888888888889,2,0
3489,13,0.035694444444444445,3,4,0.03388888888888889,3,1
1611,9,0.03138888888888889,2,3,0.03305555555555555,2,0
5688,6,0.030972222222222224,1,5,0.03375,1,0
4678,10,0.03208333333333333,2,3,0.03333333333333333,2,0
4960,11,0.03138888888888889,2,3,0.03013888888888889,2,1
7605,10,0.034444444444444444,2,3,0.03375,2,0
4762,8,0.035694444444444445,1,5,0.03263888888888889,1,0
2195,7,0.034444444444444444,2,3,0.03180555555555555,1,0
6630,7,0.034861111111111114,1,2,0.03763888888888889,1,0
5114,13,0.034861111111111114,4,3,0.03388888888888889,3,1
558,5,0.030972222222222224,1,4,0.03388888888888889,1,0
8615,3,0.03208333333333333,1,3,0.034166666666666665,1,0
7479,10,0.03194444444444444,2,2,0.03305555555555555,2,1
1208,14,0.035,4,5,0.03208333333333333,3,1
5667,3,0.034722222222222224,1,3,0.034861111111111114,1,0
8603,11,0.03194444444444444,3,5,0.034861111111111114,3,1
1511,4,0.03194444444444444,1,3,0.03666666666666667,1,0
3830,6,0.03180555555555555,1,3,0.035416666666666666,1,0
3733,9,0.035,2,5,0.03013888888888889,2,0
6399,15,0.03180555555555555,4,3,0.03333333333333333,3,1
3212,10,0.03263888888888889,2,4,0.03305555555555555,2,0
3631,15,0.035694444444444445,4,4,0.034722222222222224,4,1
8142,8,0.03263888888888889,1,3,0.03388888888888889,2,0
6702,14,0.034722222222222224,4,4,0.03013888888888889,3,0
267,9,0.035,2,5,0.034861111111111114,2,0
1141,10,0.03180555555555555,2,4,0.03333333333333333,3,1
3163,9,0.035694444444444445,2,3,0.03333333333333333,2,0
8414,15,0.034583333333333334,4,5,0.03208333333333333,3,1
3731,9,0.03194444444444444,2,5,0.034861111111111114,2,0
1910,3,0.03138888888888889,1,3,0.035555555555555556,1,0
5877,7,0.03208333333333333,2,3,0.03013888888888889,2,0
2661,11,0.03166666666666667,3,3,0.03763888888888889,2,1
657,10,0.03236111111111111,2,5,0.034166666666666665,2,1
6943,10,0.03166666666666667,3,4,0.035555555555555556,3,1
6297,12,0.03319444444444444,3,2,0.03763888888888889,2,1
999,12,0.03208333333333333,2,4,0.03208333333333333,2,1
5968,10,0.035555555555555556,3,4,0.03388888888888889,2,0
2835,17,0.035555555555555556,4,4,0.03333333333333333,5,1
8247,8,0.03208333333333333,2,3,0.03208333333333333,2,0
1238,10,0.03236111111111111,2,2,0.034027777777777775,2,0
8152,16,0.03208333333333333,4,3,0.030972222222222224,3,1
6367,8,0.03194444444444444,2,4,0.034722222222222224,2,1
7716,10,0.03180555555555555,2,2,0.03763888888888889,2,0
5092,13,0.03236111111111111,4,3,0.03388888888888889,3,1
2187,7,0.03138888888888889,1,3,0.032916666666666664,1,0
1135,7,0.034444444444444444,2,4,0.03638888888888889,2,0
5005,5,0.03194444444444444,1,4,0.03638888888888889,1,0
1304,8,0.035555555555555556,2,4,0.03375,2,1
1628,8,0.035555555555555556,2,5,0.03638888888888889,2,0
7976,7,0.034444444444444444,1,5,0.034027777777777775,1,0
1523,10,0.030972222222222224,2,5,0.03263888888888889,2,0
8827,10,0.03208333333333333,2,5,0.032916666666666664,2,1
359,10,0.03208333333333333,2,5,0.034861111111111114,2,1
139,9,0.035555555555555556,2,4,0.03763888888888889,2,0
300,9,0.035694444444444445,2,6,0.03680555555555556,2,1
1557,13,0.034722222222222224,4,4,0.03013888888888889,3,1
5100,10,0.034444444444444444,2,3,0.03180555555555555,2,1
383,7,0.0375,2,3,0.034861111111111114,1,0
6785,3,0.03208333333333333,1,3,0.03333333333333333,1,0
5598,11,0.035555555555555556,3,4,0.03763888888888889,2,1
4858,12,0.03347222222222222,2,5,0.030972222222222224,3,1
7790,14,0.030972222222222224,4,4,0.034722222222222224,3,1
7116,12,0.03236111111111111,4,4,0.035555555555555556,3,1
5744,6,0.03194444444444444,1,3,0.03125,1,0
7921,8,0.035,1,3,0.03638888888888889,1,0
6762,14,0.03194444444444444,4,4,0.03013888888888889,3,0
5699,15,0.035416666666666666,4,5,0.035416666666666666,4,1
8298,10,0.03138888888888889,2,4,0.03375,2,0
2722,10,0.035694444444444445,2,3,0.03680555555555556,2,0
1933,12,0.035555555555555556,3,5,0.03263888888888889,3,1
8079,14,0.03236111111111111,4,3,0.03208333333333333,4,0
3237,10,0.03138888888888889,2,3,0.03208333333333333,2,1
3141,5,0.035555555555555556,1,3,0.03333333333333333,1,0
4164,10,0.03180555555555555,2,2,0.03333333333333333,2,0
7797,10,0.03194444444444444,3,3,0.03375,2,0
3808,8,0.03236111111111111,2,5,0.03125,2,0
8526,13,0.030972222222222224,4,5,0.03180555555555555,3,1
8687,13,0.03347222222222222,3,3,0.03333333333333333,3,0
4155,18,0.029722222222222223,6,5,0.03305555555555555,5,1
4173,11,0.03194444444444444,3,4,0.03375,2,0
797,6,0.034027777777777775,1,4,0.03263888888888889,1,0
2417,12,0.03236111111111111,3,4,0.03666666666666667,3,1
786,3,0.03208333333333333,1,4,0.034722222222222224,1,0
3159,12,0.032916666666666664,3,4,0.035555555555555556,3,0
124,11,0.03166666666666667,3,2,0.03180555555555555,2,1
2173,8,0.035416666666666666,2,3,0.03666666666666667,2,0
7082,10,0.035555555555555556,3,4,0.03638888888888889,2,1
7022,4,0.032916666666666664,1,5,0.034722222222222224,1,0
8361,8,0.03319444444444444,2,2,0.03166666666666667,2,0
4341,9,0.03763888888888889,2,1,0.03375,2,0
911,11,0.03236111111111111,3,4,0.035555555555555556,2,1
2310,7,0.03138888888888889,1,5,0.03166666666666667,1,0
8689,9,0.032916666666666664,2,2,0.03680555555555556,2,0
3635,13,0.035416666666666666,3,4,0.03013888888888889,3,1
1258,9,0.034027777777777775,2,5,0.03208333333333333,2,1
4459,5,0.0375,1,5,0.03388888888888889,1,0
1179,8,0.035694444444444445,1,3,0.03263888888888889,1,0
4653,13,0.03319444444444444,4,4,0.032916666666666664,3,1
3651,7,0.03208333333333333,1,4,0.034166666666666665,1,0
443,8,0.032916666666666664,2,5,0.03208333333333333,1,0
7526,7,0.03138888888888889,1,2,0.029583333333333333,1,0
1400,10,0.034027777777777775,2,4,0.03263888888888889,2,0
1458,8,0.03138888888888889,1,3,0.034166666666666665,2,0
8441,9,0.032916666666666664,2,3,0.035555555555555556,2,0
1055,11,0.030972222222222224,3,4,0.03333333333333333,2,1
5557,8,0.035555555555555556,2,4,0.03333333333333333,2,0
3276,10,0.03763888888888889,3,4,0.03305555555555555,2,1
7515,7,0.03166666666666667,2,3,0.035416666666666666,2,0
3700,10,0.035555555555555556,3,4,0.03208333333333333,2,1
3760,13,0.03166666666666667,4,5,0.03666666666666667,3,1
930,12,0.030972222222222224,3,2,0.03263888888888889,2,0
7172,11,0.03138888888888889,3,4,0.03666666666666667,3,1
1830,11,0.03180555555555555,3,4,0.03013888888888889,2,0
2929,15,0.034583333333333334,5,2,0.03013888888888889,4,0
8437,11,0.03208333333333333,3,3,0.03333333333333333,3,0
4222,7,0.03208333333333333,1,4,0.03013888888888889,1,0
3547,10,0.0375,2,4,0.035555555555555556,2,0
7881,7,0.03138888888888889,1,5,0.03638888888888889,1,0
6524,12,0.0375,3,5,0.035555555555555556,3,0
2012,10,0.034444444444444444,2,2,0.029583333333333333,2,0
7428,6,0.03208333333333333,1,3,0.035555555555555556,1,0
6673,8,0.034027777777777775,2,4,0.03666666666666667,1,0
3220,9,0.032916666666666664,2,3,0.034722222222222224,1,0
2607,7,0.03763888888888889,2,5,0.034861111111111114,2,0
3265,7,0.034027777777777775,1,4,0.03013888888888889,1,0
4929,7,0.03208333333333333,2,4,0.035555555555555556,1,0
8883,8,0.03138888888888889,1,2,0.03638888888888889,2,0
6527,11,0.03194444444444444,3,4,0.034861111111111114,2,1
7,7,0.034861111111111114,1,3,0.03638888888888889,1,0
2981,9,0.03166666666666667,2,5,0.034722222222222224,2,1
3362,6,0.03263888888888889,2,3,0.03388888888888889,1,0
4775,13,0.030972222222222224,4,4,0.032916666666666664,3,1
1944,8,0.03194444444444444,2,3,0.03666666666666667,1,0
5982,7,0.03208333333333333,2,4,0.03375,1,0
1636,6,0.035,1,4,0.03666666666666667,1,0
1142,9,0.03347222222222222,2,4,0.03125,2,0
7522,12,0.03208333333333333,3,4,0.03375,3,1
6287,7,0.03138888888888889,2,3,0.03388888888888889,1,0
2071,9,0.0375,2,5,0.035555555555555556,2,0
3135,12,0.034583333333333334,3,5,0.035416666666666666,2,1
5161,13,0.032916666666666664,4,4,0.03333333333333333,3,1
6240,5,0.034861111111111114,1,5,0.035416666666666666,1,0
6729,3,0.03263888888888889,1,5,0.03680555555555556,1,0
2243,9,0.035555555555555556,2,2,0.03013888888888889,2,0
1475,12,0.035555555555555556,3,4,0.035416666666666666,2,1
7273,11,0.03236111111111111,3,4,0.03666666666666667,3,1
1890,8,0.03347222222222222,2,3,0.03013888888888889,2,0
3436,8,0.034722222222222224,2,4,0.030972222222222224,1,0
6534,10,0.032916666666666664,3,4,0.034861111111111114,2,0
6188,7,0.034722222222222224,1,2,0.034027777777777775,1,0
3706,12,0.03263888888888889,3,3,0.03638888888888889,3,0
2022,15,0.034027777777777775,5,5,0.03333333333333333,3,1
4021,7,0.034722222222222224,2,4,0.03263888888888889,1,0
7697,10,0.035555555555555556,2,5,0.034861111111111114,2,0
6998,17,0.035694444444444445,5,3,0.029583333333333333,5,1
7541,13,0.03763888888888889,3,4,0.03333333333333333,3,1
2659,16,0.03138888888888889,5,3,0.03013888888888889,4,1
1131,9,0.03208333333333333,2,3,0.03375,2,0
7634,6,0.0375,1,5,0.03013888888888889,1,0
1820,16,0.03347222222222222,4,5,0.03125,4,1
6012,15,0.030972222222222224,4,4,0.034166666666666665,3,1
4319,14,0.03236111111111111,4,3,0.03305555555555555,3,1
8641,14,0.034027777777777775,4,3,0.034027777777777775,4,1
4145,8,0.034861111111111114,2,6,0.03333333333333333,2,0
4670,11,0.035555555555555556,3,4,0.035555555555555556,2,1
1237,9,0.03263888888888889,2,4,0.03305555555555555,1,0
5477,8,0.034027777777777775,2,6,0.03180555555555555,2,0
8853,8,0.03263888888888889,2,5,0.03388888888888889,1,0
1857,12,0.035694444444444445,3,4,0.03375,2,1
2283,10,0.03319444444444444,2,6,0.03388888888888889,2,0
6947,10,0.035555555555555556,2,4,0.035555555555555556,2,0
8383,9,0.03236111111111111,2,5,0.03208333333333333,2,0
4094,8,0.035416666666666666,1,3,0.03388888888888889,1,0
7504,16,0.035555555555555556,5,4,0.03013888888888889,4,1
5201,12,0.03208333333333333,3,4,0.035416666666666666,3,0
3422,13,0.034861111111111114,4,2,0.03208333333333333,3,1
387,12,0.03263888888888889,3,3,0.03180555555555555,2,0
1629,9,0.035416666666666666,2,2,0.034861111111111114,1,1
3586,13,0.0375,3,5,0.03180555555555555,3,1
7895,12,0.03138888888888889,2,4,0.03013888888888889,3,1
2715,9,0.03208333333333333,2,4,0.03388888888888889,2,0
5771,10,0.03236111111111111,3,4,0.03263888888888889,1,0
6983,12,0.034722222222222224,3,3,0.03180555555555555,3,0
8384,12,0.029722222222222223,3,7,0.03013888888888889,2,1
3190,10,0.03208333333333333,2,3,0.030972222222222224,2,1
8971,8,0.030972222222222224,2,4,0.030972222222222224,1,0
4306,11,0.034027777777777775,2,4,0.03166666666666667,2,1
910,12,0.03347222222222222,3,6,0.03375,2,1
5386,10,0.035555555555555556,3,5,0.03680555555555556,2,1
7404,13,0.034722222222222224,3,6,0.034861111111111114,3,1
1867,5,0.03166666666666667,1,2,0.03375,1,0
1843,9,0.034861111111111114,2,4,0.03333333333333333,1,1
2498,10,0.03763888888888889,3,2,0.03305555555555555,2,0
8010,6,0.03138888888888889,1,2,0.034166666666666665,1,0
6355,13,0.03208333333333333,3,5,0.03388888888888889,3,1
7717,9,0.030972222222222224,2,4,0.03763888888888889,2,0
5055,18,0.034027777777777775,6,3,0.030972222222222224,5,1
4007,8,0.035,2,2,0.034861111111111114,2,0
2703,15,0.03180555555555555,4,4,0.03180555555555555,4,1
8043,9,0.030972222222222224,2,4,0.034722222222222224,1,1
332,4,0.03208333333333333,1,2,0.03375,1,0
5749,14,0.035555555555555556,4,4,0.034027777777777775,4,1
7925,12,0.03347222222222222,3,3,0.03333333333333333,3,0
6555,10,0.0375,2,2,0.03375,2,1
5776,9,0.03347222222222222,2,4,0.034166666666666665,2,0
2460,7,0.034444444444444444,1,4,0.030972222222222224,1,0
1775,14,0.034861111111111114,4,1,0.03333333333333333,3,1
6109,15,0.035555555555555556,5,4,0.032916666666666664,4,1
6419,15,0.034444444444444444,5,4,0.03666666666666667,4,1
2687,13,0.035555555555555556,3,3,0.03375,3,0
8221,12,0.034722222222222224,4,5,0.03208333333333333,3,1
7950,7,0.034861111111111114,1,6,0.03263888888888889,1,1
5669,15,0.03194444444444444,4,5,0.03180555555555555,4,1
6839,3,0.030972222222222224,1,3,0.029583333333333333,1,0
7203,13,0.03194444444444444,3,5,0.03333333333333333,3,1
7543,12,0.030972222222222224,4,2,0.03180555555555555,3,0
7483,16,0.035555555555555556,5,7,0.03666666666666667,4,1
6994,8,0.03166666666666667,2,4,0.03125,1,0
7370,10,0.029722222222222223,3,4,0.03638888888888889,2,1
5463,9,0.03236111111111111,2,5,0.03333333333333333,2,1
174,8,0.03138888888888889,2,3,0.03013888888888889,2,0
8715,14,0.03208333333333333,4,3,0.03263888888888889,4,1
4616,13,0.03319444444444444,3,5,0.035555555555555556,2,1
3322,15,0.0375,5,3,0.032916666666666664,4,1
8664,7,0.03194444444444444,2,4,0.03638888888888889,1,0
3373,7,0.03236111111111111,1,4,0.035416666666666666,1,0
3312,10,0.035,2,3,0.03375,2,0
5868,8,0.034861111111111114,1,5,0.03180555555555555,2,0
6099,13,0.030972222222222224,4,5,0.034166666666666665,3,1
