row_id,efficiency_binning_quantile,eff_times_minutes_binning_quantile,eff_per_point_binning_quantile,plus_minus_binning_quantile,opponent_freq,eff_per_min_binning_quantile,target
7143,5,1,6,5,0.03194444444444444,6,0
188,20,6,4,7,0.03208333333333333,5,1
6500,5,1,6,7,0.032916666666666664,6,0
3656,1,1,5,6,0.034027777777777775,1,0
3427,17,6,6,3,0.034027777777777775,4,1
5788,6,2,6,7,0.030972222222222224,5,0
1382,10,2,5,2,0.03208333333333333,6,0
8106,6,3,3,1,0.035,2,0
414,9,4,1,7,0.03763888888888889,2,0
5038,2,1,5,3,0.030972222222222224,1,0
4898,7,3,4,4,0.03194444444444444,3,1
3337,12,4,6,4,0.03236111111111111,4,1
3607,17,6,5,5,0.03319444444444444,3,1
3176,3,2,4,7,0.03236111111111111,1,0
8062,9,3,1,5,0.035694444444444445,3,0
8737,16,5,3,7,0.03236111111111111,5,1
6269,15,5,5,4,0.03208333333333333,4,1
257,19,6,5,1,0.034722222222222224,6,1
5690,9,4,3,6,0.03347222222222222,2,0
201,12,5,6,5,0.03180555555555555,1,1
2236,7,4,1,3,0.0375,1,0
4744,19,6,4,6,0.034722222222222224,5,1
1768,5,2,5,2,0.034027777777777775,4,0
4237,6,2,3,2,0.035694444444444445,4,0
7011,3,1,5,2,0.03194444444444444,3,0
1573,20,6,5,7,0.03194444444444444,6,1
25,7,3,4,2,0.03180555555555555,2,0
7739,20,6,4,6,0.035694444444444445,5,1
1089,14,5,1,7,0.03236111111111111,2,1
4675,1,1,6,4,0.03208333333333333,1,0
2695,8,3,1,6,0.03208333333333333,4,0
7283,13,4,4,4,0.03194444444444444,4,1
3399,16,5,5,7,0.0375,5,1
3560,19,6,2,4,0.03347222222222222,4,1
8230,12,5,4,1,0.034861111111111114,1,0
2842,16,5,4,2,0.03138888888888889,6,1
2312,20,6,5,3,0.035694444444444445,6,1
7730,16,4,2,4,0.03208333333333333,6,1
3235,18,5,6,1,0.03208333333333333,6,1
4153,18,6,6,3,0.0375,4,1
1310,16,5,3,2,0.034027777777777775,4,1
696,1,1,6,1,0.03166666666666667,1,0
5376,14,4,5,5,0.03194444444444444,6,1
3753,19,6,1,6,0.032916666666666664,4,1
1228,10,3,4,7,0.03263888888888889,4,0
2000,19,6,3,4,0.035416666666666666,4,1
277,11,3,5,6,0.03208333333333333,5,0
5453,14,3,4,3,0.035,6,0
5702,19,6,4,2,0.03180555555555555,3,1
7756,14,5,3,6,0.034583333333333334,3,1
3638,10,3,4,5,0.03166666666666667,5,0
6643,7,2,4,1,0.034583333333333334,6,0
4779,7,3,4,2,0.034861111111111114,2,0
8728,1,2,1,5,0.034444444444444444,1,0
4118,2,1,6,3,0.035,1,0
5664,20,6,3,3,0.034722222222222224,4,1
1138,16,5,4,6,0.035416666666666666,4,1
2768,10,4,1,3,0.034722222222222224,2,1
6583,6,2,5,5,0.03236111111111111,2,0
6197,1,1,1,6,0.03138888888888889,1,0
943,1,1,1,5,0.03138888888888889,1,0
6163,16,5,1,4,0.03194444444444444,3,1
8436,15,4,4,5,0.03166666666666667,6,1
4936,18,6,4,6,0.03208333333333333,4,1
3936,8,3,6,1,0.03180555555555555,3,0
7654,14,5,4,6,0.03208333333333333,2,1
2385,5,2,5,5,0.034583333333333334,4,0
116,2,1,1,5,0.03236111111111111,1,0
7843,16,5,5,6,0.03194444444444444,5,1
8978,12,4,4,2,0.03180555555555555,5,0
3120,11,4,5,4,0.03208333333333333,2,1
4259,4,2,6,4,0.035,3,0
5405,4,2,1,1,0.03763888888888889,3,0
7053,17,6,4,1,0.032916666666666664,4,1
2820,18,6,1,7,0.034444444444444444,3,1
3823,6,1,6,1,0.03208333333333333,6,0
8149,10,4,2,3,0.03208333333333333,3,0
4700,17,5,2,6,0.035555555555555556,5,1
7847,3,1,1,5,0.034444444444444444,4,0
3803,10,5,2,6,0.034722222222222224,1,0
3537,16,6,3,5,0.03236111111111111,3,1
3826,5,2,1,1,0.030972222222222224,2,0
7377,15,6,2,5,0.0375,2,1
7310,14,5,6,2,0.035694444444444445,4,1
4811,1,1,6,7,0.034722222222222224,1,0
1947,8,3,5,1,0.030972222222222224,4,0
6308,8,2,1,3,0.032916666666666664,5,0
5747,3,1,4,3,0.03180555555555555,2,0
5336,8,3,3,3,0.03194444444444444,3,0
3489,16,5,2,5,0.035694444444444445,5,1
1611,7,3,3,3,0.03138888888888889,1,0
5688,3,2,6,6,0.030972222222222224,1,0
4678,11,3,6,2,0.03208333333333333,5,0
4960,12,4,3,2,0.03138888888888889,5,1
7605,10,3,5,2,0.034444444444444444,5,0
4762,5,2,3,6,0.035694444444444445,5,0
2195,3,2,1,1,0.034444444444444444,1,0
6630,3,1,2,1,0.034861111111111114,4,0
5114,16,5,6,2,0.034861111111111114,4,1
558,2,1,1,5,0.030972222222222224,3,0
8615,1,1,6,2,0.03208333333333333,1,0
7479,11,4,2,1,0.03194444444444444,4,1
1208,17,6,4,6,0.035,2,1
5667,1,1,1,2,0.034722222222222224,1,0
8603,13,4,1,7,0.03194444444444444,4,1
1511,1,1,6,3,0.03194444444444444,1,0
3830,3,1,5,2,0.03180555555555555,3,0
3733,8,3,5,7,0.035,5,0
6399,18,5,5,2,0.03180555555555555,6,1
3212,9,2,2,4,0.03263888888888889,6,0
3631,19,6,2,5,0.035694444444444445,4,1
8142,6,2,2,2,0.03263888888888889,6,0
6702,18,5,4,6,0.034722222222222224,5,0
267,7,3,3,7,0.035,3,0
1141,11,3,1,6,0.03180555555555555,5,1
3163,7,2,3,3,0.035694444444444445,6,0
8414,18,6,5,7,0.034583333333333334,5,1
3731,8,2,2,7,0.03194444444444444,6,0
1910,1,1,6,3,0.03138888888888889,1,0
5877,4,2,1,2,0.03208333333333333,1,0
2661,13,4,5,2,0.03166666666666667,5,1
657,9,3,4,7,0.03236111111111111,5,1
6943,11,4,1,5,0.03166666666666667,2,1
6297,14,5,4,1,0.03319444444444444,4,1
999,14,4,6,5,0.03208333333333333,6,1
5968,11,4,3,6,0.035555555555555556,2,0
2835,20,6,4,5,0.035555555555555556,6,1
8247,6,2,2,2,0.03208333333333333,4,0
1238,11,3,1,1,0.03236111111111111,5,0
8152,20,6,6,2,0.03208333333333333,6,1
6367,6,2,3,5,0.03194444444444444,4,1
7716,10,3,3,1,0.03180555555555555,4,0
5092,16,5,4,2,0.03236111111111111,3,1
2187,3,2,6,3,0.03138888888888889,2,0
1135,4,2,1,5,0.034444444444444444,2,0
5005,1,1,4,4,0.03194444444444444,2,0
1304,6,3,2,5,0.035555555555555556,1,1
1628,5,3,1,6,0.035555555555555556,1,0
7976,3,1,4,7,0.034444444444444444,6,0
1523,11,4,2,6,0.030972222222222224,4,0
8827,11,3,2,6,0.03208333333333333,6,1
359,9,3,6,6,0.03208333333333333,3,1
139,8,2,4,5,0.035555555555555556,6,0
300,7,3,3,7,0.035694444444444445,1,1
1557,16,6,5,4,0.034722222222222224,3,1
5100,9,4,3,1,0.034444444444444444,2,1
383,3,2,1,2,0.0375,1,0
6785,1,1,1,3,0.03208333333333333,1,0
5598,12,4,5,4,0.035555555555555556,3,1
4858,15,4,5,7,0.03347222222222222,6,1
7790,17,5,6,4,0.030972222222222224,5,1
7116,15,5,4,5,0.03236111111111111,2,1
5744,2,1,1,3,0.03194444444444444,1,0
7921,5,2,5,2,0.035,5,0
6762,18,5,4,4,0.03194444444444444,5,0
5699,18,6,2,6,0.035416666666666666,5,1
8298,11,2,5,6,0.03138888888888889,6,0
2722,10,4,5,2,0.035694444444444445,3,0
1933,14,5,1,7,0.035555555555555556,2,1
8079,18,6,2,3,0.03236111111111111,5,0
3237,11,3,6,2,0.03138888888888889,5,1
3141,1,1,5,2,0.035555555555555556,2,0
4164,9,3,2,1,0.03180555555555555,5,0
7797,11,4,2,3,0.03194444444444444,2,0
3808,6,2,2,7,0.03236111111111111,4,0
8526,16,6,3,6,0.030972222222222224,2,1
8687,16,5,4,3,0.03347222222222222,4,0
4155,20,6,3,6,0.029722222222222223,6,1
4173,13,5,4,4,0.03194444444444444,2,0
797,3,2,5,5,0.034027777777777775,1,0
2417,15,5,5,5,0.03236111111111111,3,1
786,1,1,2,5,0.03208333333333333,1,0
3159,15,5,3,5,0.032916666666666664,4,0
124,13,4,5,1,0.03166666666666667,4,1
2173,6,2,2,3,0.035416666666666666,5,0
7082,11,4,1,6,0.035555555555555556,3,1
7022,1,1,1,7,0.032916666666666664,1,0
8361,5,2,1,1,0.03319444444444444,4,0
4341,7,3,3,1,0.03763888888888889,1,0
911,13,5,4,4,0.03236111111111111,3,1
2310,3,2,3,6,0.03138888888888889,2,0
8689,8,3,2,1,0.032916666666666664,4,0
3635,16,5,4,4,0.035416666666666666,4,1
1258,7,4,4,7,0.034027777777777775,1,1
4459,1,1,1,6,0.0375,1,0
1179,5,2,6,2,0.035694444444444445,5,0
4653,16,5,3,6,0.03319444444444444,3,1
3651,3,1,3,5,0.03208333333333333,4,0
443,6,3,6,7,0.032916666666666664,2,0
7526,3,1,6,1,0.03138888888888889,3,0
1400,9,4,6,5,0.034027777777777775,2,0
1458,6,2,3,2,0.03138888888888889,6,0
8441,7,3,3,2,0.032916666666666664,3,0
1055,12,5,4,4,0.030972222222222224,1,1
5557,6,3,1,5,0.035555555555555556,1,0
3276,11,4,6,4,0.03763888888888889,2,1
7515,4,2,1,2,0.03166666666666667,2,0
3700,11,4,5,4,0.035555555555555556,2,1
3760,16,6,4,6,0.03166666666666667,3,1
930,14,5,5,1,0.030972222222222224,4,0
7172,13,5,1,5,0.03138888888888889,3,1
1830,12,4,5,4,0.03180555555555555,4,0
2929,19,6,2,1,0.034583333333333334,3,0
8437,13,5,1,2,0.03208333333333333,2,0
4222,3,1,3,4,0.03208333333333333,5,0
3547,9,3,3,6,0.0375,5,0
7881,3,1,2,7,0.03138888888888889,3,0
6524,15,5,2,7,0.0375,5,0
2012,11,3,4,1,0.034444444444444444,5,0
7428,2,1,1,2,0.03208333333333333,2,0
6673,6,3,6,5,0.034027777777777775,2,0
3220,8,3,6,2,0.032916666666666664,4,0
2607,4,2,1,6,0.03763888888888889,1,0
3265,3,2,4,4,0.034027777777777775,2,0
4929,3,2,4,4,0.03208333333333333,1,0
8883,5,1,1,1,0.03138888888888889,6,0
6527,13,4,3,4,0.03194444444444444,5,1
7,3,1,3,3,0.034861111111111114,5,0
2981,7,3,3,6,0.03166666666666667,3,1
3362,3,2,4,3,0.03263888888888889,1,0
4775,16,6,2,5,0.030972222222222224,2,1
1944,6,3,5,2,0.03194444444444444,2,0
5982,4,2,2,5,0.03208333333333333,1,0
1636,2,1,3,4,0.035,1,0
1142,8,2,5,5,0.03347222222222222,5,0
7522,14,5,3,6,0.03208333333333333,4,1
6287,3,2,1,3,0.03138888888888889,1,0
2071,7,3,1,6,0.0375,3,0
3135,14,5,5,7,0.034583333333333334,4,1
5161,16,6,2,4,0.032916666666666664,2,1
6240,1,1,1,7,0.034861111111111114,1,0
6729,1,1,3,7,0.03263888888888889,1,0
2243,7,4,3,1,0.035555555555555556,1,0
1475,14,4,6,5,0.035555555555555556,5,1
7273,13,5,1,5,0.03236111111111111,2,1
1890,6,2,1,2,0.03347222222222222,3,0
3436,6,2,5,4,0.034722222222222224,2,0
6534,9,4,3,5,0.032916666666666664,1,0
6188,3,1,1,1,0.034722222222222224,5,0
3706,15,4,5,2,0.03263888888888889,6,0
2022,19,6,5,7,0.034027777777777775,4,1
4021,4,2,5,4,0.034722222222222224,2,0
7697,11,3,2,6,0.035555555555555556,6,0
6998,20,6,4,2,0.035694444444444445,5,1
7541,16,4,4,4,0.03763888888888889,6,1
2659,20,6,4,3,0.03138888888888889,4,1
1131,8,4,1,2,0.03208333333333333,1,0
7634,3,1,1,7,0.0375,2,0
1820,20,6,5,7,0.03347222222222222,6,1
6012,19,6,5,4,0.030972222222222224,5,1
4319,17,6,4,2,0.03236111111111111,4,1
8641,17,6,2,2,0.034027777777777775,4,1
4145,6,3,1,7,0.034861111111111114,2,0
4670,13,4,3,5,0.035555555555555556,5,1
1237,8,3,6,4,0.03263888888888889,3,0
5477,6,2,2,7,0.034027777777777775,5,0
8853,5,3,2,7,0.03263888888888889,1,0
1857,15,4,6,5,0.035694444444444445,6,1
2283,9,2,6,7,0.03319444444444444,6,0
6947,11,3,4,4,0.035555555555555556,6,0
8383,7,4,4,6,0.03236111111111111,1,0
4094,5,1,2,2,0.035416666666666666,6,0
7504,20,6,5,5,0.035555555555555556,5,1
5201,15,5,2,5,0.03208333333333333,5,0
3422,16,6,2,1,0.034861111111111114,4,1
387,14,5,4,3,0.03263888888888889,4,0
1629,7,2,6,1,0.035416666666666666,4,1
3586,16,5,4,6,0.0375,4,1
7895,14,3,3,5,0.03138888888888889,6,1
2715,8,3,3,6,0.03208333333333333,2,0
5771,10,4,6,5,0.03236111111111111,2,0
6983,15,4,1,3,0.034722222222222224,6,0
8384,15,5,6,7,0.029722222222222223,5,1
3190,9,3,4,2,0.03208333333333333,3,1
8971,5,3,2,4,0.030972222222222224,1,0
4306,12,3,6,5,0.034027777777777775,6,1
910,15,5,5,7,0.03347222222222222,5,1
5386,11,4,2,6,0.035555555555555556,3,1
7404,16,4,4,7,0.034722222222222224,6,1
1867,1,1,4,1,0.03166666666666667,1,0
1843,8,4,6,4,0.034861111111111114,1,1
2498,11,5,3,1,0.03763888888888889,1,0
8010,2,1,6,1,0.03138888888888889,3,0
6355,16,5,4,7,0.03208333333333333,4,1
7717,7,2,4,6,0.030972222222222224,4,0
5055,20,6,5,3,0.034027777777777775,5,1
4007,5,2,1,1,0.035,4,0
2703,19,6,2,4,0.03180555555555555,6,1
8043,7,3,6,5,0.030972222222222224,3,1
332,1,1,5,1,0.03208333333333333,1,0
5749,17,5,2,4,0.035555555555555556,5,1
7925,15,5,4,3,0.03347222222222222,3,0
6555,9,3,1,1,0.0375,3,1
5776,7,3,4,5,0.03347222222222222,1,0
2460,3,1,6,5,0.034444444444444444,5,0
1775,18,6,6,1,0.034861111111111114,4,1
6109,19,6,3,5,0.035555555555555556,4,1
6419,18,6,3,4,0.034444444444444444,3,1
2687,16,5,3,2,0.035555555555555556,5,0
8221,14,6,3,7,0.034722222222222224,1,1
7950,4,2,5,7,0.034861111111111114,4,1
5669,18,6,4,6,0.03194444444444444,4,1
6839,1,1,6,2,0.030972222222222224,1,0
7203,16,5,4,7,0.03194444444444444,5,1
7543,14,6,3,1,0.030972222222222224,1,0
7483,20,6,5,7,0.035555555555555556,5,1
6994,6,2,6,6,0.03166666666666667,5,0
7370,11,4,3,6,0.029722222222222223,2,1
5463,8,3,3,7,0.03236111111111111,3,1
174,6,2,1,2,0.03138888888888889,3,0
8715,18,6,3,2,0.03208333333333333,4,1
4616,16,5,6,6,0.03319444444444444,5,1
3322,19,6,3,1,0.0375,4,1
8664,4,3,3,5,0.03194444444444444,1,0
3373,4,2,6,5,0.03236111111111111,3,0
3312,11,3,5,2,0.035,6,0
5868,6,2,1,6,0.034861111111111114,6,0
6099,16,6,6,6,0.030972222222222224,3,1
7670,15,5,5,6,0.034722222222222224,3,1
6552,11,5,2,4,0.030972222222222224,1,1
4680,1,1,2,5,0.035555555555555556,1,0
3404,1,1,1,2,0.034027777777777775,1,0
19,9,3,6,4,0.03236111111111111,5,1
3692,1,1,5,1,0.035,2,0
7397,12,5,2,7,0.035555555555555556,2,0
4097,11,4,6,3,0.03138888888888889,3,1
3629,18,5,4,7,0.035555555555555556,6,1
7748,1,1,2,2,0.03763888888888889,1,0
2175,9,3,6,5,0.03319444444444444,5,0
1357,20,6,6,5,0.034444444444444444,6,1
5003,6,3,4,6,0.034583333333333334,1,0
5940,15,5,2,2,0.03263888888888889,4,1
8549,15,3,1,7,0.03236111111111111,6,1
3113,16,5,4,2,0.03194444444444444,4,1
183,8,3,4,5,0.034583333333333334,2,1
7645,12,3,2,7,0.029722222222222223,6,1
7741,9,4,5,2,0.03236111111111111,2,0
1813,18,6,5,4,0.03194444444444444,3,1
6331,8,3,2,5,0.03208333333333333,4,0
6993,10,3,5,6,0.03194444444444444,4,0
4913,11,4,6,3,0.034722222222222224,2,0
7192,10,3,5,1,0.03180555555555555,6,0
1801,6,3,1,2,0.03763888888888889,1,0
2430,6,3,5,4,0.034583333333333334,2,0
5483,4,1,1,6,0.03319444444444444,5,0
7559,3,2,2,5,0.03194444444444444,2,0
6033,2,1,1,1,0.035416666666666666,1,0
1969,13,5,4,2,0.035555555555555556,2,0
6830,7,3,3,5,0.03194444444444444,2,0
6536,1,1,1,4,0.03180555555555555,1,0
6058,18,6,3,3,0.03138888888888889,3,1
4988,9,2,6,5,0.034027777777777775,6,0
8778,20,6,3,7,0.034444444444444444,5,1
4651,18,6,2,7,0.03236111111111111,4,1
1160,5,2,5,4,0.030972222222222224,2,0
1214,5,2,5,2,0.03208333333333333,4,0
5901,14,5,1,2,0.034583333333333334,2,0
1326,20,6,4,6,0.03194444444444444,5,1
6034,20,6,4,1,0.034722222222222224,4,1
7530,5,1,2,5,0.03236111111111111,6,0
4797,2,1,6,3,0.03138888888888889,2,0
1456,10,4,1,7,0.032916666666666664,2,0
5411,3,1,3,5,0.029722222222222223,4,0
5742,1,1,3,1,0.034722222222222224,1,0
6969,16,5,1,3,0.034027777777777775,3,0
4963,18,5,2,5,0.032916666666666664,6,1
7491,12,4,4,5,0.03194444444444444,4,0
1645,20,6,4,4,0.03236111111111111,6,1
2141,9,4,1,3,0.03166666666666667,2,0
4537,15,5,1,7,0.034861111111111114,3,0
4458,7,3,6,7,0.035,3,1
7908,17,3,4,1,0.034444444444444444,6,1
5587,3,2,1,5,0.03180555555555555,1,0
4379,16,5,6,1,0.03319444444444444,5,1
730,16,5,3,1,0.03138888888888889,6,1
4358,13,4,2,7,0.03166666666666667,4,1
8275,3,2,1,4,0.035555555555555556,1,0
1937,12,4,3,5,0.032916666666666664,3,0
3794,11,4,6,2,0.034722222222222224,5,1
3737,10,3,6,2,0.03763888888888889,5,0
2262,15,4,5,6,0.03194444444444444,5,1
6995,9,3,6,2,0.032916666666666664,4,0
1111,7,3,2,3,0.032916666666666664,3,0
7953,3,2,4,5,0.03236111111111111,2,0
5481,12,4,1,1,0.034583333333333334,5,0
2999,17,5,4,2,0.035694444444444445,6,1
2395,17,5,6,6,0.034583333333333334,5,1
1186,20,6,5,3,0.03236111111111111,6,1
2008,12,3,1,1,0.035555555555555556,6,1
194,7,3,6,2,0.034444444444444444,2,0
5612,5,2,1,4,0.035694444444444445,2,0
7820,7,2,6,6,0.035,6,0
579,19,6,1,4,0.035555555555555556,4,1
5526,15,5,2,2,0.03763888888888889,3,0
772,3,1,4,1,0.034722222222222224,4,0
2396,20,6,5,7,0.03236111111111111,5,1
1479,14,5,1,6,0.034722222222222224,2,0
1847,4,2,5,5,0.035,4,0
8181,1,1,1,6,0.030972222222222224,1,0
4275,4,2,5,6,0.030972222222222224,2,0
3741,3,3,2,7,0.0375,1,0
4601,7,3,5,6,0.032916666666666664,2,1
8671,12,5,3,1,0.03763888888888889,2,1
6523,1,1,6,7,0.034722222222222224,1,0
4916,2,1,6,4,0.035694444444444445,2,0
2074,14,5,1,4,0.03138888888888889,3,1
4755,17,6,4,6,0.03166666666666667,4,1
1897,3,1,2,7,0.03319444444444444,3,0
7211,4,1,3,1,0.030972222222222224,6,0
3660,15,5,4,5,0.034861111111111114,5,1
2380,16,5,5,2,0.034583333333333334,6,1
1448,13,5,1,1,0.034722222222222224,1,0
343,19,6,6,3,0.03236111111111111,5,1
5128,10,4,2,3,0.034861111111111114,3,1
3137,6,3,3,4,0.034027777777777775,1,0
2528,20,6,5,3,0.03138888888888889,4,1
728,7,3,3,2,0.03194444444444444,1,0
4578,19,6,3,1,0.03166666666666667,6,1
977,2,1,1,1,0.034583333333333334,1,0
6914,19,6,5,1,0.03180555555555555,5,1
8053,17,6,3,1,0.029722222222222223,4,1
3517,20,6,5,5,0.035,6,1
7761,14,5,6,6,0.034861111111111114,3,1
8807,4,1,3,4,0.03194444444444444,6,0
3941,2,1,1,6,0.035,1,0
1300,13,4,4,3,0.03180555555555555,5,0
8786,15,5,3,7,0.03763888888888889,4,1
1349,19,6,2,4,0.035,5,1
661,10,4,5,7,0.03319444444444444,2,0
1493,8,2,2,7,0.03236111111111111,5,0
6605,5,2,5,2,0.035555555555555556,3,0
6823,18,6,5,1,0.03194444444444444,6,1
7839,12,4,3,6,0.03194444444444444,5,1
5155,11,4,4,6,0.029722222222222223,3,1
2316,4,1,1,2,0.034444444444444444,5,0
8649,13,4,4,4,0.03263888888888889,5,0
8616,18,6,2,7,0.03138888888888889,3,1
1086,1,1,1,5,0.035416666666666666,1,0
2525,12,4,1,1,0.03138888888888889,3,0
7073,16,5,3,2,0.034722222222222224,6,1
5375,15,4,5,6,0.030972222222222224,6,1
3199,11,4,5,7,0.035694444444444445,4,1
7592,1,1,1,1,0.0375,1,0
8682,5,2,1,2,0.034861111111111114,3,0
68,1,1,1,7,0.03138888888888889,1,0
7779,11,4,2,2,0.03138888888888889,3,0
2270,2,1,6,1,0.03263888888888889,1,0
6922,17,6,2,4,0.03208333333333333,4,0
5904,3,2,6,2,0.03763888888888889,1,0
7710,16,6,1,5,0.03347222222222222,2,1
8154,4,2,2,1,0.03194444444444444,3,0
5323,15,5,4,6,0.034861111111111114,3,1
3448,11,3,3,4,0.030972222222222224,5,1
2368,6,2,4,4,0.03347222222222222,4,0
5821,1,1,2,3,0.03194444444444444,1,0
6557,15,5,3,2,0.029722222222222223,3,1
2513,2,1,6,1,0.03194444444444444,4,0
2724,18,6,5,1,0.035555555555555556,5,1
8254,3,2,2,1,0.03138888888888889,1,0
7248,6,2,4,3,0.034861111111111114,4,0
1144,6,2,4,3,0.03236111111111111,3,0
8759,20,6,3,1,0.03236111111111111,5,1
5814,8,2,5,6,0.032916666666666664,6,0
8261,1,1,1,7,0.035,1,0
8288,3,2,2,4,0.03347222222222222,2,0
4729,10,3,5,2,0.034583333333333334,5,0
5495,5,3,1,3,0.035555555555555556,1,0
7535,10,4,3,7,0.030972222222222224,2,0
3790,13,4,2,5,0.03138888888888889,3,0
2221,8,3,2,3,0.034444444444444444,3,0
5076,16,5,5,1,0.034861111111111114,4,0
2332,6,3,3,5,0.03180555555555555,2,0
5395,1,1,5,2,0.034027777777777775,1,0
5974,11,4,5,5,0.03319444444444444,3,0
6482,14,3,6,5,0.03263888888888889,6,1
8398,3,1,2,3,0.03208333333333333,2,0
4089,12,3,5,3,0.035555555555555556,6,0
1968,7,3,2,4,0.03208333333333333,1,0
7972,17,5,2,2,0.03763888888888889,5,1
7655,16,5,4,7,0.03763888888888889,6,1
8624,20,6,3,7,0.034861111111111114,5,1
4366,12,4,4,5,0.03166666666666667,3,0
424,6,2,6,1,0.029722222222222223,5,0
281,11,3,4,6,0.03166666666666667,5,1
1905,5,2,5,1,0.035,3,0
596,3,1,2,1,0.03208333333333333,5,0
7251,15,5,5,1,0.03236111111111111,3,1
3918,16,5,4,6,0.03263888888888889,4,0
5662,17,6,2,1,0.03166666666666667,4,0
3619,10,3,6,7,0.03194444444444444,5,1
840,12,5,3,3,0.03263888888888889,2,0
4597,4,3,3,5,0.034583333333333334,1,0
6023,1,1,2,3,0.03138888888888889,1,0
142,1,1,1,5,0.03263888888888889,1,0
8077,9,3,6,7,0.035555555555555556,5,0
1378,2,1,6,4,0.034861111111111114,1,0
3675,13,4,2,7,0.03166666666666667,5,1
7612,8,3,5,5,0.03138888888888889,3,1
8904,20,6,5,2,0.03263888888888889,6,1
4742,5,1,6,3,0.03138888888888889,6,0
3809,12,3,4,7,0.03208333333333333,6,1
1139,11,3,2,6,0.035555555555555556,5,0
2258,6,2,1,2,0.035,3,0
6326,20,6,4,1,0.03194444444444444,6,1
1788,11,5,2,1,0.030972222222222224,1,0
3939,9,4,1,7,0.03166666666666667,2,0
6351,2,1,6,3,0.035555555555555556,6,0
4647,16,5,5,2,0.03263888888888889,5,1
460,13,5,2,3,0.030972222222222224,2,0
8584,14,3,3,5,0.03763888888888889,6,1
949,16,5,5,6,0.03347222222222222,5,1
3701,3,2,6,5,0.03763888888888889,2,0
1337,7,2,3,3,0.03319444444444444,4,0
4629,7,3,3,3,0.035,3,0
7792,12,3,2,5,0.034861111111111114,6,0
1603,9,4,5,5,0.035694444444444445,2,0
2239,6,3,3,2,0.034861111111111114,2,0
640,1,1,5,2,0.034444444444444444,1,0
8837,1,1,2,2,0.03180555555555555,1,0
3831,1,1,1,2,0.034027777777777775,2,0
8453,5,2,1,5,0.03138888888888889,2,0
6418,9,4,1,2,0.035416666666666666,2,0
8861,4,2,6,2,0.03319444444444444,4,0
1959,14,4,3,5,0.030972222222222224,6,1
1071,9,3,6,7,0.03208333333333333,4,0
156,11,5,5,1,0.035694444444444445,1,0
2296,15,5,5,5,0.0375,2,1
6253,18,6,2,4,0.035555555555555556,5,1
4579,16,6,4,6,0.034722222222222224,2,1
1090,4,1,6,6,0.035555555555555556,5,0
2941,1,1,4,5,0.03263888888888889,2,0
724,2,1,4,4,0.035416666666666666,2,0
4385,5,2,6,6,0.035555555555555556,4,1
931,7,2,5,1,0.035555555555555556,6,0
2910,17,5,4,6,0.034861111111111114,5,1
6310,9,3,3,2,0.035416666666666666,4,1
896,20,6,4,5,0.03138888888888889,5,1
3248,14,5,2,7,0.03208333333333333,2,1
2327,8,3,2,4,0.034583333333333334,3,0
7496,14,4,6,4,0.03763888888888889,5,1
6847,10,4,5,7,0.030972222222222224,3,1
7181,8,2,2,3,0.029722222222222223,6,0
5039,7,2,3,2,0.034583333333333334,6,0
4137,6,2,2,4,0.029722222222222223,3,0
8315,11,4,2,7,0.034722222222222224,3,0
1716,16,6,5,2,0.03319444444444444,3,0
1699,2,1,1,1,0.03208333333333333,2,0
8721,5,2,2,4,0.03138888888888889,4,0
8591,1,1,1,2,0.03263888888888889,1,0
8974,18,6,4,3,0.03319444444444444,3,1
6633,6,3,1,2,0.03763888888888889,2,0
3832,10,3,3,3,0.034444444444444444,6,0
3349,16,5,4,2,0.034444444444444444,3,0
8564,10,4,6,2,0.03208333333333333,3,1
986,6,2,3,1,0.032916666666666664,4,0
1822,14,5,3,5,0.035416666666666666,3,0
4572,16,5,3,5,0.03208333333333333,6,1
588,4,2,2,2,0.03208333333333333,4,0
8779,15,5,5,3,0.03263888888888889,3,1
5078,4,2,6,5,0.03208333333333333,1,0
6539,16,5,5,6,0.032916666666666664,4,0
6808,14,5,4,3,0.035416666666666666,2,0
8568,18,5,4,6,0.03138888888888889,6,1
8970,9,4,2,6,0.03138888888888889,1,0
5484,9,2,5,5,0.035555555555555556,6,0
6228,10,3,5,3,0.03138888888888889,5,0
8327,19,6,4,1,0.035555555555555556,3,1
5515,20,6,2,3,0.035694444444444445,5,1
7765,12,4,3,1,0.03208333333333333,4,0
5554,2,1,1,6,0.035694444444444445,4,0
3558,2,1,3,1,0.03208333333333333,2,0
1396,10,4,5,4,0.03208333333333333,3,0
265,6,3,4,3,0.03763888888888889,1,0
3548,11,3,3,3,0.03138888888888889,6,1
6135,2,1,1,5,0.03236111111111111,2,0
3070,3,1,6,2,0.03194444444444444,2,0
5026,9,2,1,6,0.035555555555555556,6,0
6924,17,5,4,7,0.035416666666666666,5,1
3865,9,4,1,5,0.03166666666666667,1,1
8120,1,1,1,5,0.034722222222222224,1,0
2401,6,2,5,7,0.035555555555555556,4,0
7085,7,4,2,4,0.035,1,0
3712,7,3,4,4,0.03347222222222222,2,0
247,16,5,6,4,0.034722222222222224,5,1
1595,7,3,2,2,0.030972222222222224,2,0
1530,3,2,1,7,0.03208333333333333,1,0
6632,16,6,4,1,0.035416666666666666,3,1
924,6,2,2,7,0.035,6,0
6069,10,4,1,7,0.034027777777777775,3,0
